"CVEGEO","dist_gasproc_cent","nearest_gasproc_cent","n_gasproc_25km_cent","n_gasproc_50km_cent","n_gasproc_100km_cent","dist_maritime_cent","nearest_maritime_cent","n_maritime_25km_cent","n_maritime_50km_cent","n_maritime_100km_cent","dist_petrochem_cent","nearest_petrochem_cent","n_petrochem_25km_cent","n_petrochem_50km_cent","n_petrochem_100km_cent","dist_refinery_cent","nearest_refinery_cent","n_refinery_25km_cent","n_refinery_50km_cent","n_refinery_100km_cent","dist_storage_cent","nearest_storage_cent","n_storage_25km_cent","n_storage_50km_cent","n_storage_100km_cent","dist_any_cent","n_any_25km_cent","n_any_50km_cent","n_any_100km_cent","dist_gasproc_edge","nearest_gasproc_edge","n_gasproc_25km_edge","n_gasproc_50km_edge","n_gasproc_100km_edge","dist_maritime_edge","nearest_maritime_edge","n_maritime_25km_edge","n_maritime_50km_edge","n_maritime_100km_edge","dist_petrochem_edge","nearest_petrochem_edge","n_petrochem_25km_edge","n_petrochem_50km_edge","n_petrochem_100km_edge","dist_refinery_edge","nearest_refinery_edge","n_refinery_25km_edge","n_refinery_50km_edge","n_refinery_100km_edge","dist_storage_edge","nearest_storage_edge","n_storage_25km_edge","n_storage_50km_edge","n_storage_100km_edge","dist_any_edge","n_any_25km_edge","n_any_50km_edge","n_any_100km_edge","n_hosted","hosts_any"
"15042",267.767805174393,"CPG Poza Rica",0,0,0,300.135773149284,"TM Tuxpan",0,0,0,147.917757573912,"CP Independencia",0,0,0,73.6518317545262,"Refineria Miguel Hidalgo (Tula)",0,0,1,36.9605756480576,"TAR Toluca",0,1,8,36.9605756480576,0,1,9,252.262614999403,"CPG Poza Rica",0,0,0,284.493090229317,"TM Tuxpan",0,0,0,134.472984117577,"CP Independencia",0,0,0,58.4375785169804,"Refineria Miguel Hidalgo (Tula)",0,0,1,21.8922048879514,"TAR Toluca",1,1,8,21.8922048879514,1,1,9,0,FALSE
"15084",169.581766570533,"CPG Poza Rica",0,0,0,205.812968850416,"TM Tuxpan",0,0,0,76.4141049177427,"CP Independencia",0,0,1,49.3557686056831,"Refineria Miguel Hidalgo (Tula)",0,1,1,33.8216870419047,"TAR Pachuca",0,4,9,33.8216870419047,0,5,11,160.989167953774,"CPG Poza Rica",0,0,0,197.099642180318,"TM Tuxpan",0,0,0,68.1322746832207,"CP Independencia",0,0,1,43.3520566095783,"Refineria Miguel Hidalgo (Tula)",0,1,1,24.2430312772644,"TAR Pachuca",1,6,10,24.2430312772644,1,7,12,0,FALSE
"15047",252.17152293666,"CPG Poza Rica",0,0,0,285.633516967963,"TM Tuxpan",0,0,0,130.986287813762,"CP Independencia",0,0,0,62.4739771381033,"Refineria Miguel Hidalgo (Tula)",0,0,1,32.6330411435087,"TAR Toluca",0,3,8,32.6330411435087,0,3,9,239.773380385169,"CPG Poza Rica",0,0,0,273.646300310537,"TM Tuxpan",0,0,0,119.272340383843,"CP Independencia",0,0,0,52.8833704542768,"Refineria Miguel Hidalgo (Tula)",0,0,1,21.2509281452583,"TAR Toluca",1,6,9,21.2509281452583,1,6,10,0,FALSE
"15022",207.188303156952,"CPG Poza Rica",0,0,0,250.120209426405,"TM Tuxpan",0,0,0,44.5304320841625,"CP Independencia",0,1,1,101.113783326345,"Refineria Miguel Hidalgo (Tula)",0,0,0,31.0742452003847,"TAR El Anil (Satelite Oriente)",0,7,11,31.0742452003847,0,8,12,205.585861184398,"CPG Poza Rica",0,0,0,248.67590049569,"TM Tuxpan",0,0,0,42.1176126726996,"CP Independencia",0,1,1,97.9628657473944,"Refineria Miguel Hidalgo (Tula)",0,0,1,28.2255546730431,"TAR El Anil (Satelite Oriente)",0,8,11,28.2255546730431,0,9,13,0,FALSE
"15020",200.19131825554,"CPG Poza Rica",0,0,0,237.132547102835,"TM Tuxpan",0,0,0,80.1972883082533,"CP Independencia",0,0,1,49.9546954962053,"Refineria Miguel Hidalgo (Tula)",0,1,1,10.9057573391118,"TAR Satelite Norte (San Juan Ixhuatepec)",3,5,11,10.9057573391118,3,6,13,195.825900694883,"CPG Poza Rica",0,0,0,232.636271224445,"TM Tuxpan",0,0,0,76.8973272261449,"CP Independencia",0,0,1,46.1457076782678,"Refineria Miguel Hidalgo (Tula)",0,1,1,7.01168801412595,"TAR Satelite Norte (San Juan Ixhuatepec)",4,6,11,7.01168801412595,4,7,13,0,FALSE
"15062",249.008527791409,"CPG Poza Rica",0,0,0,287.629429913054,"TM Tuxpan",0,0,0,101.892372423048,"CP Independencia",0,0,0,87.3776981701111,"Refineria Miguel Hidalgo (Tula)",0,0,1,25.2667138111996,"TAR Barranca del Muerto (Satelite Sur)",0,7,9,25.2667138111996,0,7,10,241.794931317412,"CPG Poza Rica",0,0,0,280.468828043406,"TM Tuxpan",0,0,0,92.2828913742133,"CP Independencia",0,0,1,81.5117201970319,"Refineria Miguel Hidalgo (Tula)",0,0,1,16.0187103805592,"TAR Toluca",2,7,10,16.0187103805592,2,7,12,0,FALSE
"15050",221.041587490056,"CPG Poza Rica",0,0,0,264.512419668846,"TM Tuxpan",0,0,0,52.9524395722782,"CP Independencia",0,0,1,112.446594105765,"Refineria Miguel Hidalgo (Tula)",0,0,0,31.6420290639789,"TAR Cuautla",0,4,10,31.6420290639789,0,4,11,214.509709110887,"CPG Poza Rica",0,0,0,257.944711471602,"TM Tuxpan",0,0,0,46.1548809613217,"CP Independencia",0,1,1,102.262497901663,"Refineria Miguel Hidalgo (Tula)",0,0,0,25.3487330297894,"TAR Cuautla",0,8,10,25.3487330297894,0,9,11,0,FALSE
"15061",155.224305894073,"CPG Poza Rica",0,0,0,193.23456328158,"TM Tuxpan",0,0,0,66.6019993149574,"CP Independencia",0,0,1,64.9979923761851,"Refineria Miguel Hidalgo (Tula)",0,0,1,31.9670402939412,"TAR Pachuca",0,1,8,31.9670402939412,0,1,10,148.339027651731,"CPG Poza Rica",0,0,0,186.03119875377,"TM Tuxpan",0,0,0,60.2044342406362,"CP Independencia",0,0,1,57.7005996202032,"Refineria Miguel Hidalgo (Tula)",0,0,1,26.0128633572065,"TAR Pachuca",0,2,9,26.0128633572065,0,2,11,0,FALSE
"15101",260.240558830756,"CPG Poza Rica",0,0,0,299.385545304197,"TM Tuxpan",0,0,0,108.450735167822,"CP Independencia",0,0,0,99.3073026954738,"Refineria Miguel Hidalgo (Tula)",0,0,1,24.4197363397052,"TAR Toluca",1,6,9,24.4197363397052,1,6,10,243.746438438401,"CPG Poza Rica",0,0,0,283.412109886101,"TM Tuxpan",0,0,0,91.6536463557588,"CP Independencia",0,0,1,89.8909463997301,"Refineria Miguel Hidalgo (Tula)",0,0,1,14.7287794843992,"TAR Toluca",3,7,10,14.7287794843992,3,7,12,0,FALSE
"15057",226.06955759547,"CPG Poza Rica",0,0,0,263.359330592823,"TM Tuxpan",0,0,0,92.4853221503681,"CP Independencia",0,0,1,63.1370348686539,"Refineria Miguel Hidalgo (Tula)",0,0,1,11.2707316980453,"TAR Azcapotzalco",5,6,11,11.2707316980453,5,6,13,217.228629360427,"CPG Poza Rica",0,0,0,254.757584238828,"TM Tuxpan",0,0,0,83.8118795557214,"CP Independencia",0,0,1,55.9956301340709,"Refineria Miguel Hidalgo (Tula)",0,0,1,2.69688188283342,"TAR Azcapotzalco",5,6,11,2.69688188283342,5,6,13,0,FALSE
"15105",367.826552803836,"CPG Poza Rica",0,0,0,213.825769696699,"TM Lazaro Cardenas",0,0,0,207.648039019746,"CP Independencia",0,0,0,194.101358746743,"Refineria Miguel Hidalgo (Tula)",0,0,0,104.161046314107,"TAR Toluca",0,0,0,104.161046314107,0,0,0,347.715288444233,"CPG Poza Rica",0,0,0,195.08366320728,"TM Lazaro Cardenas",0,0,0,186.826902477067,"CP Independencia",0,0,0,174.880397257528,"Refineria Miguel Hidalgo (Tula)",0,0,0,84.3952914049959,"TAR Toluca",0,0,2,84.3952914049959,0,0,2,0,FALSE
"15106",269.752842976407,"CPG Poza Rica",0,0,0,304.099877256391,"TM Lazaro Cardenas",0,0,0,129.194857343564,"CP Independencia",0,0,0,91.5576387643732,"Refineria Miguel Hidalgo (Tula)",0,0,1,1.89246081067879,"TAR Toluca",1,1,9,1.89246081067879,1,1,10,254.783810837089,"CPG Poza Rica",0,0,0,283.485352352363,"TM Lazaro Cardenas",0,0,0,114.760000391075,"CP Independencia",0,0,0,72.1842575765917,"Refineria Miguel Hidalgo (Tula)",0,0,1,0,"TAR Toluca",1,6,9,0,1,6,10,1,TRUE
"15116",336.063722990553,"CPG Poza Rica",0,0,0,237.721837123165,"TM Lazaro Cardenas",0,0,0,192.419520741634,"CP Independencia",0,0,0,148.211857396604,"Refineria Miguel Hidalgo (Tula)",0,0,0,68.3757503666062,"TAR Toluca",0,0,1,68.3757503666062,0,0,1,329.256157795868,"CPG Poza Rica",0,0,0,232.234029542322,"TM Lazaro Cardenas",0,0,0,187.451943910191,"CP Independencia",0,0,0,140.719130722037,"Refineria Miguel Hidalgo (Tula)",0,0,0,62.2121849681881,"TAR Toluca",0,0,1,62.2121849681881,0,0,1,0,FALSE
"15097",315.206094320306,"CPG Poza Rica",0,0,0,260.734195882517,"TM Lazaro Cardenas",0,0,0,162.243667893206,"CP Independencia",0,0,0,139.597254020982,"Refineria Miguel Hidalgo (Tula)",0,0,0,49.2521068811479,"TAR Toluca",0,1,4,49.2521068811479,0,1,4,305.279198595677,"CPG Poza Rica",0,0,0,251.123653289807,"TM Lazaro Cardenas",0,0,0,152.594435455289,"CP Independencia",0,0,0,129.16978132141,"Refineria Miguel Hidalgo (Tula)",0,0,0,38.7414191592178,"TAR Toluca",0,1,8,38.7414191592178,0,1,8,0,FALSE
"15079",222.086119050298,"CPG Poza Rica",0,0,0,249.41566278069,"TM Tuxpan",0,0,0,141.951428102124,"CP Independencia",0,0,0,23.4120036309857,"Refineria Miguel Hidalgo (Tula)",1,1,1,18.185956179205,"TAR Tula",1,1,8,18.185956179205,2,2,9,215.764829773877,"CPG Poza Rica",0,0,0,243.587159034278,"TM Tuxpan",0,0,0,131.723506271532,"CP Independencia",0,0,0,16.0070146801883,"Refineria Miguel Hidalgo (Tula)",1,1,1,11.2748258481042,"TAR Tula",1,1,9,11.2748258481042,2,2,10,0,FALSE
"15119",292.653961680166,"CPG Poza Rica",0,0,0,292.965786710565,"TM Lazaro Cardenas",0,0,0,128.493245294578,"CP Independencia",0,0,0,139.972653410134,"Refineria Miguel Hidalgo (Tula)",0,0,0,36.5467935019831,"TAR Cuernavaca",0,1,8,36.5467935019831,0,1,8,285.269806022264,"CPG Poza Rica",0,0,0,287.558628364826,"TM Lazaro Cardenas",0,0,0,122.240608162623,"CP Independencia",0,0,0,128.047900328857,"Refineria Miguel Hidalgo (Tula)",0,0,0,30.5503008588458,"TAR Cuernavaca",0,2,8,30.5503008588458,0,2,8,0,FALSE
"15081",185.391589549312,"CPG Poza Rica",0,0,0,222.313363212231,"TM Tuxpan",0,0,0,75.0073508700516,"CP Independencia",0,0,1,49.0123147006556,"Refineria Miguel Hidalgo (Tula)",0,1,1,23.8351951127121,"TAR Satelite Norte (San Juan Ixhuatepec)",1,5,11,23.8351951127121,1,6,13,176.352200442667,"CPG Poza Rica",0,0,0,212.209279145251,"TM Tuxpan",0,0,0,68.1081543238393,"CP Independencia",0,0,1,40.2018282521976,"Refineria Miguel Hidalgo (Tula)",0,1,1,12.5047928780079,"TAR Satelite Norte (San Juan Ixhuatepec)",4,7,11,12.5047928780079,4,8,13,0,FALSE
"15035",204.647661522159,"CPG Poza Rica",0,0,0,237.566835693882,"TM Tuxpan",0,0,0,105.195342321711,"CP Independencia",0,0,0,24.7117089425938,"Refineria Miguel Hidalgo (Tula)",1,1,1,26.6195245052256,"TAR Tula",0,4,9,24.7117089425938,1,5,10,194.479551183301,"CPG Poza Rica",0,0,0,227.260731983128,"TM Tuxpan",0,0,0,98.5321484849365,"CP Independencia",0,0,1,18.65223294331,"Refineria Miguel Hidalgo (Tula)",1,1,1,21.8208240774479,"TAR Tula",1,6,10,18.65223294331,2,7,12,0,FALSE
"15064",286.561102885442,"CPG Poza Rica",0,0,0,301.236001244664,"TM Lazaro Cardenas",0,0,0,181.501292172692,"CP Independencia",0,0,0,86.8357393500674,"Refineria Miguel Hidalgo (Tula)",0,0,1,71.5505302040553,"TAR Toluca",0,0,4,71.5505302040553,0,0,5,276.136588607907,"CPG Poza Rica",0,0,0,290.820023157788,"TM Lazaro Cardenas",0,0,0,172.020972151974,"CP Independencia",0,0,0,76.4393199052014,"Refineria Miguel Hidalgo (Tula)",0,0,1,62.2362850194471,"TAR Toluca",0,0,7,62.2362850194471,0,0,8,0,FALSE
"15083",211.925589910933,"CPG Poza Rica",0,0,0,254.914179300647,"TM Tuxpan",0,0,0,47.865735190125,"CP Independencia",0,1,1,103.489046503049,"Refineria Miguel Hidalgo (Tula)",0,0,0,31.6267817086418,"TAR El Anil (Satelite Oriente)",0,8,10,31.6267817086418,0,9,11,207.395199182382,"CPG Poza Rica",0,0,0,250.536748775582,"TM Tuxpan",0,0,0,43.3435202595534,"CP Independencia",0,1,1,99.1297286718386,"Refineria Miguel Hidalgo (Tula)",0,0,1,27.992217853232,"TAR El Anil (Satelite Oriente)",0,8,11,27.992217853232,0,9,13,0,FALSE
"15102",247.136005428421,"CPG Poza Rica",0,0,0,275.810780644666,"TM Tuxpan",0,0,0,150.910443441047,"CP Independencia",0,0,0,47.4466776361395,"Refineria Miguel Hidalgo (Tula)",0,1,1,42.8370256270318,"TAR Tula",0,1,7,42.8370256270318,0,2,8,238.29727739634,"CPG Poza Rica",0,0,0,266.656926962058,"TM Tuxpan",0,0,0,143.717557910569,"CP Independencia",0,0,0,38.5637600798837,"Refineria Miguel Hidalgo (Tula)",0,1,1,33.9161067391308,"TAR Tula",0,1,9,33.9161067391308,0,2,10,0,FALSE
"15087",253.709562709101,"CPG Poza Rica",0,0,0,288.620705041371,"TM Tuxpan",0,0,0,124.765936391927,"CP Independencia",0,0,0,69.8898026727451,"Refineria Miguel Hidalgo (Tula)",0,0,1,22.0362437360219,"TAR Toluca",1,4,8,22.0362437360219,1,4,9,241.021618089875,"CPG Poza Rica",0,0,0,275.468764726318,"TM Tuxpan",0,0,0,113.57265621234,"CP Independencia",0,0,0,56.8339098181569,"Refineria Miguel Hidalgo (Tula)",0,0,1,13.3242469289044,"TAR Toluca",1,6,10,13.3242469289044,1,6,11,0,FALSE
"15066",339.623850136241,"CPG Poza Rica",0,0,0,234.564867055556,"TM Lazaro Cardenas",0,0,0,198.691201197268,"CP Independencia",0,0,0,149.41629691262,"Refineria Miguel Hidalgo (Tula)",0,0,0,73.2480722709013,"TAR Toluca",0,0,1,73.2480722709013,0,0,1,326.286560412132,"CPG Poza Rica",0,0,0,225.258937922285,"TM Lazaro Cardenas",0,0,0,185.300576354364,"CP Independencia",0,0,0,137.465710904244,"Refineria Miguel Hidalgo (Tula)",0,0,0,59.5987477844519,"TAR Toluca",0,0,1,59.5987477844519,0,0,1,0,FALSE
"15108",198.761467091844,"CPG Poza Rica",0,0,0,234.873661195631,"TM Tuxpan",0,0,0,84.5944062429975,"CP Independencia",0,0,1,43.9757224762527,"Refineria Miguel Hidalgo (Tula)",0,1,1,16.5426286550698,"TAR Satelite Norte (San Juan Ixhuatepec)",3,6,11,16.5426286550698,3,7,13,194.422741598756,"CPG Poza Rica",0,0,0,230.408382638372,"TM Tuxpan",0,0,0,81.0414761919901,"CP Independencia",0,0,1,40.8304277849122,"Refineria Miguel Hidalgo (Tula)",0,1,1,13.1379567148719,"TAR Satelite Norte (San Juan Ixhuatepec)",3,6,11,13.1379567148719,3,7,13,0,FALSE
"15089",213.909623932791,"CPG Poza Rica",0,0,0,257.244346074724,"TM Tuxpan",0,0,0,47.4791271912699,"CP Independencia",0,1,1,107.833896440841,"Refineria Miguel Hidalgo (Tula)",0,0,0,35.62031084272,"TAR El Anil (Satelite Oriente)",0,8,10,35.62031084272,0,9,11,209.40653514069,"CPG Poza Rica",0,0,0,252.949665364954,"TM Tuxpan",0,0,0,42.5158547405982,"CP Independencia",0,1,1,104.352103965453,"Refineria Miguel Hidalgo (Tula)",0,0,0,31.667906182314,"TAR El Anil (Satelite Oriente)",0,8,10,31.667906182314,0,9,11,0,FALSE
"15051",249.709430982873,"CPG Poza Rica",0,0,0,287.026863976511,"TM Tuxpan",0,0,0,109.285053626877,"CP Independencia",0,0,0,79.5009246852699,"Refineria Miguel Hidalgo (Tula)",0,0,1,19.3407093665336,"TAR Toluca",1,6,9,19.3407093665336,1,6,10,238.348765819892,"CPG Poza Rica",0,0,0,275.446116876228,"TM Tuxpan",0,0,0,99.3293528836949,"CP Independencia",0,0,1,68.7470617259793,"Refineria Miguel Hidalgo (Tula)",0,0,1,9.51462719273343,"TAR Toluca",4,7,10,9.51462719273343,4,7,12,0,FALSE
"15046",232.9772874982,"CPG Poza Rica",0,0,0,269.144104549371,"TM Tuxpan",0,0,0,103.382026260541,"CP Independencia",0,0,0,60.3061657234001,"Refineria Miguel Hidalgo (Tula)",0,0,1,21.6663871628087,"TAR Azcapotzalco",2,6,10,21.6663871628087,2,6,11,224.801931946208,"CPG Poza Rica",0,0,0,260.94905927335,"TM Tuxpan",0,0,0,96.5513454556622,"CP Independencia",0,0,1,54.0197733646959,"Refineria Miguel Hidalgo (Tula)",0,0,1,14.6099486034021,"TAR Azcapotzalco",4,6,11,14.6099486034021,4,6,13,0,FALSE
"15037",235.505736006362,"CPG Poza Rica",0,0,0,273.392714795576,"TM Tuxpan",0,0,0,95.5998644014314,"CP Independencia",0,0,1,73.0607612650347,"Refineria Miguel Hidalgo (Tula)",0,0,1,15.8808371991193,"TAR Barranca del Muerto (Satelite Sur)",3,6,10,15.8808371991193,3,6,12,224.587602045954,"CPG Poza Rica",0,0,0,262.782682619243,"TM Tuxpan",0,0,0,85.7347847668138,"CP Independencia",0,0,1,66.7735146448624,"Refineria Miguel Hidalgo (Tula)",0,0,1,7.75827578986558,"TAR Barranca del Muerto (Satelite Sur)",5,7,11,7.75827578986558,5,7,13,0,FALSE
"15038",235.105406405449,"CPG Poza Rica",0,0,0,270.328883082518,"TM Tuxpan",0,0,0,109.946703997848,"CP Independencia",0,0,0,56.3752615683085,"Refineria Miguel Hidalgo (Tula)",0,0,1,28.002267709969,"TAR Azcapotzalco",0,6,10,28.002267709969,0,6,11,223.750933776706,"CPG Poza Rica",0,0,0,259.489479967503,"TM Tuxpan",0,0,0,99.7310370119053,"CP Independencia",0,0,1,50.3013449880602,"Refineria Miguel Hidalgo (Tula)",0,0,1,18.5232462410295,"TAR Azcapotzalco",3,6,11,18.5232462410295,3,6,13,0,FALSE
"15039",192.205471018425,"CPG Poza Rica",0,0,0,234.858314263213,"TM Tuxpan",0,0,0,36.8573095023269,"CP Independencia",0,1,1,94.0587931839785,"Refineria Miguel Hidalgo (Tula)",0,0,1,33.452214910841,"TAR El Anil (Satelite Oriente)",0,6,12,33.452214910841,0,7,14,178.930195773945,"CPG Poza Rica",0,0,0,222.147566322979,"TM Tuxpan",0,0,0,20.6573477553019,"CP Independencia",1,1,1,84.1111883179776,"Refineria Miguel Hidalgo (Tula)",0,0,1,16.2726198720947,"TAR El Anil (Satelite Oriente)",3,6,12,16.2726198720947,4,7,14,0,FALSE
"15017",212.313527970733,"CPG Poza Rica",0,0,0,256.189908641056,"TM Tuxpan",0,0,0,43.1851618835031,"CP Independencia",0,1,1,112.93390936513,"Refineria Miguel Hidalgo (Tula)",0,0,0,37.4248044224794,"TAR Cuautla",0,5,10,37.4248044224794,0,6,11,207.735032679318,"CPG Poza Rica",0,0,0,251.592094198859,"TM Tuxpan",0,0,0,38.2747183371426,"CP Independencia",0,1,1,107.141938089416,"Refineria Miguel Hidalgo (Tula)",0,0,0,31.416332087829,"TAR Cuautla",0,8,10,31.416332087829,0,9,11,0,FALSE
"15069",182.915132424392,"CPG Poza Rica",0,0,0,222.836919822924,"TM Tuxpan",0,0,0,54.4436690902863,"CP Independencia",0,0,1,70.0287788321749,"Refineria Miguel Hidalgo (Tula)",0,0,1,27.7606418395086,"TAR Satelite Norte (San Juan Ixhuatepec)",0,5,12,27.7606418395086,0,5,14,181.868970085003,"CPG Poza Rica",0,0,0,221.832848853282,"TM Tuxpan",0,0,0,52.9758489347003,"CP Independencia",0,0,1,68.8225772855431,"Refineria Miguel Hidalgo (Tula)",0,0,1,26.0438290521274,"TAR Satelite Norte (San Juan Ixhuatepec)",0,5,12,26.0438290521274,0,5,14,0,FALSE
"15065",166.661528621068,"CPG Poza Rica",0,0,0,206.583062249341,"TM Tuxpan",0,0,0,52.9995888751667,"CP Independencia",0,0,1,71.7995307809069,"Refineria Miguel Hidalgo (Tula)",0,0,1,42.281520844603,"TAR Satelite Norte (San Juan Ixhuatepec)",0,4,11,42.281520844603,0,4,13,159.193785780086,"CPG Poza Rica",0,0,0,199.730685331201,"TM Tuxpan",0,0,0,43.734233171927,"CP Independencia",0,1,1,61.0653529498089,"Refineria Miguel Hidalgo (Tula)",0,0,1,33.2183605494126,"TAR Satelite Norte (San Juan Ixhuatepec)",0,7,12,33.2183605494126,0,8,14,0,FALSE
"15048",264.015399127596,"CPG Poza Rica",0,0,0,294.652459727563,"TM Tuxpan",0,0,0,153.401464880855,"CP Independencia",0,0,0,66.2920580841542,"Refineria Miguel Hidalgo (Tula)",0,0,1,50.5142159486833,"TAR Toluca",0,0,7,50.5142159486833,0,0,8,248.726146960286,"CPG Poza Rica",0,0,0,280.589233282983,"TM Tuxpan",0,0,0,136.329752411533,"CP Independencia",0,0,0,53.2880938340992,"Refineria Miguel Hidalgo (Tula)",0,0,1,38.4539520156335,"TAR Toluca",0,2,9,38.4539520156335,0,2,10,0,FALSE
"15121",210.108983007123,"CPG Poza Rica",0,0,0,245.70174860857,"TM Tuxpan",0,0,0,92.9499251355651,"CP Independencia",0,0,1,43.6870312275061,"Refineria Miguel Hidalgo (Tula)",0,1,1,17.5248895964686,"TAR Satelite Norte (San Juan Ixhuatepec)",3,6,11,17.5248895964686,3,7,13,201.6136111294,"CPG Poza Rica",0,0,0,236.593429661826,"TM Tuxpan",0,0,0,86.3625551012152,"CP Independencia",0,0,1,36.1759589023858,"Refineria Miguel Hidalgo (Tula)",0,1,1,9.67356223803807,"TAR Satelite Norte (San Juan Ixhuatepec)",5,6,11,9.67356223803807,5,7,13,0,FALSE
"15080",332.645929507732,"CPG Poza Rica",0,0,0,247.366680057397,"TM Lazaro Cardenas",0,0,0,173.662400315622,"CP Independencia",0,0,0,161.999822119258,"Refineria Miguel Hidalgo (Tula)",0,0,0,70.9011776503598,"TAR Toluca",0,0,2,70.9011776503598,0,0,2,317.854331289191,"CPG Poza Rica",0,0,0,233.279790896248,"TM Lazaro Cardenas",0,0,0,157.827516726057,"CP Independencia",0,0,0,145.086348304619,"Refineria Miguel Hidalgo (Tula)",0,0,0,54.1887670146313,"TAR Toluca",0,0,4,54.1887670146313,0,0,4,0,FALSE
"15071",250.646391323117,"CPG Poza Rica",0,0,0,273.428715380752,"TM Tuxpan",0,0,0,179.806251267785,"CP Independencia",0,0,0,59.7789118769335,"Refineria Miguel Hidalgo (Tula)",0,0,1,54.6556433320606,"TAR Tula",0,0,2,54.6556433320606,0,0,3,237.982380281678,"CPG Poza Rica",0,0,0,262.220987344196,"TM Tuxpan",0,0,0,164.01012209856,"CP Independencia",0,0,0,44.2932172473248,"Refineria Miguel Hidalgo (Tula)",0,1,1,39.102583026918,"TAR Tula",0,1,8,39.102583026918,0,2,9,0,FALSE
"15075",170.882327562396,"CPG Poza Rica",0,0,0,209.041147222702,"TM Tuxpan",0,0,0,64.7265319994316,"CP Independencia",0,0,1,59.6020667277259,"Refineria Miguel Hidalgo (Tula)",0,0,1,36.5646969947272,"TAR Satelite Norte (San Juan Ixhuatepec)",0,5,10,36.5646969947272,0,5,12,163.037218053224,"CPG Poza Rica",0,0,0,201.5566429798,"TM Tuxpan",0,0,0,55.3610814492451,"CP Independencia",0,0,1,53.0279095275428,"Refineria Miguel Hidalgo (Tula)",0,0,1,31.9220507198122,"TAR Satelite Norte (San Juan Ixhuatepec)",0,6,12,31.9220507198122,0,6,14,0,FALSE
"15072",270.391241724649,"CPG Poza Rica",0,0,0,305.651362902072,"TM Lazaro Cardenas",0,0,0,119.588453357866,"CP Independencia",0,0,0,103.94713355749,"Refineria Miguel Hidalgo (Tula)",0,0,0,18.7881555813034,"TAR Toluca",1,3,8,18.7881555813034,1,3,8,266.567745911531,"CPG Poza Rica",0,0,0,301.470924399151,"TM Lazaro Cardenas",0,0,0,115.635827115593,"CP Independencia",0,0,0,101.773511069382,"Refineria Miguel Hidalgo (Tula)",0,0,0,15.5915052811958,"TAR Toluca",1,3,8,15.5915052811958,1,3,8,0,FALSE
"15056",245.25596163397,"CPG Poza Rica",0,0,0,276.625297824216,"TM Tuxpan",0,0,0,136.626490677412,"CP Independencia",0,0,0,49.4073977657607,"Refineria Miguel Hidalgo (Tula)",0,1,1,46.1491860171155,"TAR Tula",0,1,7,46.1491860171155,0,2,8,234.809214933475,"CPG Poza Rica",0,0,0,267.403252605789,"TM Tuxpan",0,0,0,123.598313669316,"CP Independencia",0,0,0,41.7672919428615,"Refineria Miguel Hidalgo (Tula)",0,1,1,36.2152411344755,"TAR Toluca",0,6,9,36.2152411344755,0,7,10,0,FALSE
"15067",248.522160512416,"CPG Poza Rica",0,0,0,284.327205951942,"TM Tuxpan",0,0,0,116.312253187476,"CP Independencia",0,0,0,69.971974190955,"Refineria Miguel Hidalgo (Tula)",0,0,1,21.8865046146679,"TAR Toluca",1,6,9,21.8865046146679,1,6,10,237.655620831786,"CPG Poza Rica",0,0,0,273.689536843983,"TM Tuxpan",0,0,0,107.306018611553,"CP Independencia",0,0,0,61.8287254151961,"Refineria Miguel Hidalgo (Tula)",0,0,1,10.2984125114836,"TAR Toluca",1,6,10,10.2984125114836,1,6,11,0,FALSE
"15088",282.043384688206,"CPG Poza Rica",0,0,0,297.82274826847,"TM Lazaro Cardenas",0,0,0,123.669727622293,"CP Independencia",0,0,0,122.401990399167,"Refineria Miguel Hidalgo (Tula)",0,0,0,36.0128989693713,"TAR Cuernavaca",0,2,8,36.0128989693713,0,2,8,271.151525288113,"CPG Poza Rica",0,0,0,290.43926274898,"TM Lazaro Cardenas",0,0,0,113.893477100764,"CP Independencia",0,0,0,113.658601157467,"Refineria Miguel Hidalgo (Tula)",0,0,0,27.7965180822138,"TAR Toluca",0,3,8,27.7965180822138,0,3,8,0,FALSE
"15070",203.917774380056,"CPG Poza Rica",0,0,0,245.067539936608,"TM Tuxpan",0,0,0,54.4657558151083,"CP Independencia",0,0,1,83.5231200506749,"Refineria Miguel Hidalgo (Tula)",0,0,1,15.8518258417931,"TAR El Anil (Satelite Oriente)",1,5,12,15.8518258417931,1,5,14,199.180500590071,"CPG Poza Rica",0,0,0,240.605752642696,"TM Tuxpan",0,0,0,49.6220990597959,"CP Independencia",0,1,1,80.5016128280968,"Refineria Miguel Hidalgo (Tula)",0,0,1,11.0136004893461,"TAR El Anil (Satelite Oriente)",5,6,12,11.0136004893461,5,7,14,0,FALSE
"15078",333.791339636426,"CPG Poza Rica",0,0,0,240.934939720499,"TM Lazaro Cardenas",0,0,0,195.617172496229,"CP Independencia",0,0,0,142.280405036404,"Refineria Miguel Hidalgo (Tula)",0,0,0,69.0461994547081,"TAR Toluca",0,0,1,69.0461994547081,0,0,1,326.621162016043,"CPG Poza Rica",0,0,0,233.580318775915,"TM Lazaro Cardenas",0,0,0,186.436084834126,"CP Independencia",0,0,0,136.602975373627,"Refineria Miguel Hidalgo (Tula)",0,0,0,60.4890588421301,"TAR Toluca",0,0,1,60.4890588421301,0,0,1,0,FALSE
