CVEGEO,state_num,state_name,own_capital,capital_cvegeo,dist_cap_own,dist_capmun_own,dist_cap_nearest,nearest_cap,nearest_cap_state,same_state_cap,is_capital,near_own_cap,excess_dist_own_cap,log_dist_cap_own,n_caps_100km,n_caps_200km
10028,10,Durango,Victoria de Durango,10005,87.83199343446117,99.58426855358378,87.83199343446117,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.486746871534668,1,1
10017,10,Durango,Victoria de Durango,10005,289.367518938042,289.17374027213714,241.31518252507774,Chihuahua,Chihuahua,FALSE,FALSE,FALSE,48.05233641296425,5.671147427308124,0,0
10001,10,Durango,Victoria de Durango,10005,60.45467564932249,60.29267693590668,60.45467564932249,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.118299921796414,1,1
10005,10,Durango,Victoria de Durango,10005,20.320919943322707,0,20.320919943322707,Victoria de Durango,Durango,TRUE,TRUE,TRUE,0,3.059688747678311,1,1
10037,10,Durango,Victoria de Durango,10005,237.3865260203363,225.79326214755648,94.69166325658624,Culiacán Rosales,Sinaloa,FALSE,FALSE,FALSE,142.69486276375005,5.473893415222899,1,1
10033,10,Durango,Victoria de Durango,10005,82.7638665132862,91.78203482584892,82.7638665132862,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.42800172730782,1,2
10036,10,Durango,Victoria de Durango,10005,275.4584705018635,288.8803332229315,275.4584705018635,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,5.622060612581724,0,0
10012,10,Durango,Victoria de Durango,10005,187.05639300953112,202.86983303471047,187.05639300953112,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,5.236741880666753,0,1
10014,10,Durango,Victoria de Durango,10005,113.47656832881461,110.7858713731782,113.47656832881461,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.740370158635507,0,2
10026,10,Durango,Victoria de Durango,10005,112.39609765338044,95.27071771057543,112.39609765338044,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.730886978473852,0,2
10019,10,Durango,Victoria de Durango,10005,149.26861469698204,136.53408624537076,147.1495484225387,Culiacán Rosales,Sinaloa,FALSE,FALSE,FALSE,2.1190662744433553,5.012424457235457,0,2
10034,10,Durango,Victoria de Durango,10005,230.8222849866745,216.77428396286774,70.32558748694437,Culiacán Rosales,Sinaloa,FALSE,FALSE,FALSE,160.49669749973015,5.445971065139976,1,1
10013,10,Durango,Victoria de Durango,10005,239.16027238963903,250.10585889718368,239.16027238963903,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,5.4813065020852045,0,0
10016,10,Durango,Victoria de Durango,10005,50.524064582445696,66.33646970841261,50.524064582445696,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,3.9420489719769987,1,1
10018,10,Durango,Victoria de Durango,10005,176.82314290512443,177.80066749295537,176.82314290512443,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,5.1807894771803955,0,1
10020,10,Durango,Victoria de Durango,10005,59.65341421258271,76.05505007395882,59.65341421258271,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.105175927500315,1,1
10002,10,Durango,Victoria de Durango,10005,214.68651625803858,202.45686857335312,99.10747233180119,Culiacán Rosales,Sinaloa,FALSE,FALSE,FALSE,115.57904392623739,5.373826039888278,1,1
10039,10,Durango,Victoria de Durango,10005,98.24186739384803,98.48954670156284,98.24186739384803,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.597559975593843,1,1
10021,10,Durango,Victoria de Durango,10005,101.48314801030627,118.24785837234172,101.48314801030627,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.629698375406165,0,1
10003,10,Durango,Victoria de Durango,10005,111.67192736460449,117.3427287284837,111.67192736460449,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.724480298310091,0,1
10024,10,Durango,Victoria de Durango,10005,128.92009375230623,137.8560233692651,128.92009375230623,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.866919598028765,0,1
10004,10,Durango,Victoria de Durango,10005,121.0194835430208,140.33195399784532,121.0194835430208,Victoria de Durango,Durango,TRUE,FALSE,FALSE,0,4.804180733154683,0,1
11019,11,Guanajuato,Guanajuato,11015,119.49959909509528,118.07848723362545,44.96728578057658,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,74.53231331451869,4.791646425913518,2,7
11020,11,Guanajuato,Guanajuato,11015,39.50691744828806,41.53724800479687,39.50691744828806,Guanajuato,Guanajuato,TRUE,FALSE,TRUE,0,3.7014727607199283,1,6
11021,11,Guanajuato,Guanajuato,11015,103.08398765705324,102.99790061438311,42.759140921388756,Morelia,Michoacán,FALSE,FALSE,FALSE,60.32484673566449,4.645198146854758,1,4
11023,11,Guanajuato,Guanajuato,11015,89.36709764395096,90.68322203112477,89.36709764395096,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.503880237031529,1,5
11038,11,Guanajuato,Guanajuato,11015,135.16521317063837,133.92975970079524,66.13606479009422,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,69.02914838054414,4.913868951185539,2,7
11039,11,Guanajuato,Guanajuato,11015,95.95275548064174,94.72667909501791,48.65693244847473,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,47.295823032167014,4.574223802952042,3,5
11040,11,Guanajuato,Guanajuato,11015,113.95457094515474,111.8592036728998,54.592401335849125,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,59.36216960930562,4.744537015056743,1,6
11041,11,Guanajuato,Guanajuato,11015,99.81555726724677,99.52604985517377,46.27590335850035,Morelia,Michoacán,FALSE,FALSE,FALSE,53.53965390874642,4.613292681697107,3,4
11002,11,Guanajuato,Guanajuato,11015,118.85586048169432,117.86758809424722,59.509346338585594,Morelia,Michoacán,FALSE,FALSE,FALSE,59.34651414310873,4.786289858155443,2,5
11012,11,Guanajuato,Guanajuato,11015,61.58668020560821,62.99738569422888,61.58668020560821,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.136552479197731,1,6
11013,11,Guanajuato,Guanajuato,11015,93.86166027737731,91.80003660593724,61.009414547513465,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,32.852245729863846,4.5524196226932485,2,4
11014,11,Guanajuato,Guanajuato,11015,36.259687042606515,34.37133698243875,36.259687042606515,Guanajuato,Guanajuato,TRUE,FALSE,TRUE,0,3.617911965852245,2,5
11022,11,Guanajuato,Guanajuato,11015,65.64611629806195,66.46111020786242,65.64611629806195,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.199396774830355,3,5
11024,11,Guanajuato,Guanajuato,11015,52.80428616568499,53.19130313165369,52.80428616568499,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,3.985353132501528,2,5
11030,11,Guanajuato,Guanajuato,11015,53.42799846538589,53.4554927143711,53.42799846538589,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,3.9968786991333056,2,6
11036,11,Guanajuato,Guanajuato,11015,98.88156692054515,98.23420707089235,54.35977082267365,Morelia,Michoacán,FALSE,FALSE,FALSE,44.5217960978715,4.603985153319606,3,4
11007,11,Guanajuato,Guanajuato,11015,72.0550757136715,70.59002917365102,41.643945356242064,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,30.411130357429435,4.291213618516249,2,5
11027,11,Guanajuato,Guanajuato,11015,44.444926581486456,43.958815949865915,44.444926581486456,Guanajuato,Guanajuato,TRUE,FALSE,TRUE,0,3.816501188022866,2,5
11035,11,Guanajuato,Guanajuato,11015,46.84077318105812,45.58068010878457,46.84077318105812,Guanajuato,Guanajuato,TRUE,FALSE,TRUE,0,3.867878271323191,2,5
11011,11,Guanajuato,Guanajuato,11015,72.97736477844042,71.97648808044708,59.6725406163615,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,13.304824162078916,4.303759165040494,3,5
11031,11,Guanajuato,Guanajuato,11015,55.99485503798848,58.03823117750429,55.99485503798848,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.042961001269216,1,6
11025,11,Guanajuato,Guanajuato,11015,70.1451306711709,72.21073746684675,70.1451306711709,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.264721884684012,1,6
11026,11,Guanajuato,Guanajuato,11015,40.96791434951137,42.73195451189406,40.96791434951137,Guanajuato,Guanajuato,TRUE,FALSE,TRUE,0,3.7369053822701517,1,6
11028,11,Guanajuato,Guanajuato,11015,96.25485977576702,95.42213947721878,62.58237075429561,Morelia,Michoacán,FALSE,FALSE,FALSE,33.67248902147141,4.577334953237319,3,4
11029,11,Guanajuato,Guanajuato,11015,63.023139445673664,61.69651139842649,63.023139445673664,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.159244571853484,2,5
11032,11,Guanajuato,Guanajuato,11015,89.90358709390061,87.80536564268441,45.53285046183643,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,44.37073663206418,4.509799462383935,2,5
11033,11,Guanajuato,Guanajuato,11015,90.96694060272752,89.15247757775312,89.82613070067727,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,1.1408099020502505,4.521429171195793,3,4
11034,11,Guanajuato,Guanajuato,11015,123.48898523359888,121.41794273621151,70.21461027330973,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,53.27437496028915,4.824217239971596,1,5
11037,11,Guanajuato,Guanajuato,11015,19.66429350772265,21.642548726930734,19.66429350772265,Guanajuato,Guanajuato,TRUE,FALSE,TRUE,0,3.028407259511997,1,5
11042,11,Guanajuato,Guanajuato,11015,70.60760326859132,70.59996121221256,70.60760326859132,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.271201259230859,3,5
11043,11,Guanajuato,Guanajuato,11015,114.38521318380775,112.44128835259843,87.55658112513383,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,26.828632058673918,4.748276210541677,1,3
11045,11,Guanajuato,Guanajuato,11015,137.31851557899193,135.32611997004597,94.71833552479256,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,42.60018005419937,4.9295591095287845,1,4
11044,11,Guanajuato,Guanajuato,11015,59.36393203451949,58.346741501720274,59.36393203451949,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.100391774828288,3,6
11046,11,Guanajuato,Guanajuato,11015,92.18430552898634,92.05006470059703,53.41062946885583,Morelia,Michoacán,FALSE,FALSE,FALSE,38.77367606013051,4.5345793118996784,3,4
11001,11,Guanajuato,Guanajuato,11015,60.94651103504858,61.899782046924656,60.94651103504858,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.126271287442339,2,6
11003,11,Guanajuato,Guanajuato,11015,54.817584226827236,52.74334411970356,51.69278360134045,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,3.1248006254867846,4.022088949257422,2,5
11004,11,Guanajuato,Guanajuato,11015,96.84221728356121,95.25632762378336,26.490837205418792,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,70.35138007814243,4.583356153464334,2,7
11005,11,Guanajuato,Guanajuato,11015,82.08200874253897,80.35600948078215,24.106110316869028,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,57.975898425669946,4.419828177128461,2,6
11006,11,Guanajuato,Guanajuato,11015,152.60228392410087,150.55587931748997,96.03404137736675,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,56.568242546734126,5.034366689900557,1,4
11008,11,Guanajuato,Guanajuato,11015,72.71403012582459,74.54434569843038,72.71403012582459,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.3001931491349135,1,6
11009,11,Guanajuato,Guanajuato,11015,57.13706456709574,55.33141842883711,44.955566397201736,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,12.181498169894006,4.062803404814074,2,6
11010,11,Guanajuato,Guanajuato,11015,126.63914018753931,125.08488925820319,41.00213523779764,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,85.63700494974168,4.849207065156857,1,7
11015,11,Guanajuato,Guanajuato,11015,2.0986762404333246,0,2.0986762404333246,Guanajuato,Guanajuato,TRUE,TRUE,TRUE,0,1.1309750010773756,2,5
11016,11,Guanajuato,Guanajuato,11015,76.11080137322291,76.75378570904822,76.11080137322291,Guanajuato,Guanajuato,TRUE,FALSE,FALSE,0,4.345243366388751,2,5
11017,11,Guanajuato,Guanajuato,11015,37.07193175617014,37.700845112910116,37.07193175617014,Guanajuato,Guanajuato,TRUE,FALSE,TRUE,0,3.6394773113232475,1,5
11018,11,Guanajuato,Guanajuato,11015,75.80779896276735,75.16905615351064,73.44486884666964,Santiago de Querétaro,Querétaro,FALSE,FALSE,FALSE,2.362930116097715,4.341306183992243,3,5
12033,12,Guerrero,Chilpancingo de los Bravo,12029,105.30646835274744,130.5343748131957,105.30646835274744,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.666326133475427,0,5
12031,12,Guerrero,Chilpancingo de los Bravo,12029,117.23703713068953,123.87244754147228,105.17858302909633,Toluca de Lerdo,México,FALSE,FALSE,FALSE,12.058454101593199,4.772691398789599,0,5
12083,12,Guerrero,Chilpancingo de los Bravo,12029,90.8038014923797,93.82761481284194,90.8038014923797,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.519653707361422,1,1
12082,12,Guerrero,Chilpancingo de los Bravo,12029,95.74818092871551,88.45791055495276,95.74818092871551,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.572111529962753,1,1
12073,12,Guerrero,Chilpancingo de los Bravo,12029,201.7805431995132,192.645615970233,149.80676348255204,Morelia,Michoacán,FALSE,FALSE,FALSE,51.97377971696116,5.31212432628361,0,2
12065,12,Guerrero,Chilpancingo de los Bravo,12029,116.12443755827628,138.2619505399881,116.12443755827628,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.763236938483247,0,5
12047,12,Guerrero,Chilpancingo de los Bravo,12029,116.63612378051033,128.96759861847397,80.00109275903597,Cuernavaca,Morelos,FALSE,FALSE,FALSE,36.63503102147436,4.767596163300284,2,7
12054,12,Guerrero,Chilpancingo de los Bravo,12029,92.27018482684849,82.58214427807718,92.27018482684849,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.53550049436915,1,3
12053,12,Guerrero,Chilpancingo de los Bravo,12029,81.15702075527496,69.06836361049155,81.15702075527496,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.408632303464238,1,1
12066,12,Guerrero,Chilpancingo de los Bravo,12029,94.08146576486226,116.32545337334119,94.08146576486226,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.554734058494982,1,4
12048,12,Guerrero,Chilpancingo de los Bravo,12029,176.1313647956643,157.482941847639,176.1313647956643,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,5.176891631285713,0,1
12007,12,Guerrero,Chilpancingo de los Bravo,12029,107.12746823354065,109.21098294624448,107.12746823354065,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.683310792584938,0,5
12012,12,Guerrero,Chilpancingo de los Bravo,12029,75.05396209045162,76.52327915685501,75.05396209045162,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.3314431158419975,1,1
12006,12,Guerrero,Chilpancingo de los Bravo,12029,78.40281822487563,83.12719290502007,78.40281822487563,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.374533861639258,1,4
12010,12,Guerrero,Chilpancingo de los Bravo,12029,63.73038986382725,85.38272375827586,63.73038986382725,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.170230795462612,1,3
12011,12,Guerrero,Chilpancingo de los Bravo,12029,92.42162289597599,68.91129314943552,92.42162289597599,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.537122826963061,1,1
12032,12,Guerrero,Chilpancingo de los Bravo,12029,59.218070787928276,51.64878093529324,59.218070787928276,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.0979724864714795,1,3
12028,12,Guerrero,Chilpancingo de los Bravo,12029,41.582671969708784,63.84322997840107,41.582671969708784,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,3.7514474092510754,1,3
12029,12,Guerrero,Chilpancingo de los Bravo,12029,27.17737788928902,0,27.17737788928902,Chilpancingo de los Bravo,Guerrero,TRUE,TRUE,TRUE,0,3.338519453499971,1,2
12004,12,Guerrero,Chilpancingo de los Bravo,12029,122.22435233527162,141.42505176919326,122.22435233527162,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.814006696625278,0,4
12068,12,Guerrero,Chilpancingo de los Bravo,12029,254.61869576053667,239.12498651217626,198.95111132503993,Morelia,Michoacán,FALSE,FALSE,FALSE,55.667584435496735,5.543686864431482,0,1
12039,12,Guerrero,Chilpancingo de los Bravo,12029,45.31153588760176,36.45084531637821,45.31153588760176,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,3.8353910852979554,1,2
12038,12,Guerrero,Chilpancingo de los Bravo,12029,207.10674951625103,190.45536134530357,207.10674951625103,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,5.338051166877707,0,0
12043,12,Guerrero,Chilpancingo de los Bravo,12029,111.00534245626692,124.67517299783617,111.00534245626692,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.718546570659845,0,2
12030,12,Guerrero,Chilpancingo de los Bravo,12029,102.83838195595317,97.90031882368523,102.83838195595317,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.642835670746099,0,1
12064,12,Guerrero,Chilpancingo de los Bravo,12029,138.39853849974696,138.79629829464724,125.82965887636549,Toluca de Lerdo,México,FALSE,FALSE,FALSE,12.568879623381477,4.937337014051571,0,5
12067,12,Guerrero,Chilpancingo de los Bravo,12029,129.0043137422467,126.85907589243358,129.0043137422467,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.8675676325377175,0,5
12001,12,Guerrero,Chilpancingo de los Bravo,12029,69.46192012958505,48.04403486418561,69.46192012958505,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.255072423884174,1,1
12019,12,Guerrero,Chilpancingo de los Bravo,12029,67.5125279805199,94.62942325208901,67.5125279805199,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.227016618772369,1,6
12045,12,Guerrero,Chilpancingo de los Bravo,12029,85.22881316115112,111.80652567563293,85.22881316115112,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.457004381227522,1,6
12008,12,Guerrero,Chilpancingo de los Bravo,12029,80.04684393489279,106.56090642810177,80.04684393489279,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.395027307693629,2,6
12009,12,Guerrero,Chilpancingo de los Bravo,12029,102.53805243776641,119.21036966021971,102.53805243776641,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.639939201539909,0,4
12046,12,Guerrero,Chilpancingo de los Bravo,12029,157.063910185162,164.38595505135274,157.063910185162,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,5.062999446083779,0,2
12036,12,Guerrero,Chilpancingo de los Bravo,12029,135.63618278510918,143.77324009171028,135.63618278510918,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.917321793358386,0,2
12044,12,Guerrero,Chilpancingo de los Bravo,12029,27.450746569761776,35.17845546276337,27.450746569761776,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,3.3481744016959394,1,2
12042,12,Guerrero,Chilpancingo de los Bravo,12029,34.796083136199314,60.726408297432215,34.796083136199314,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,3.5778384778176164,1,5
12040,12,Guerrero,Chilpancingo de los Bravo,12029,32.49381302826198,28.676042554279697,32.49381302826198,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,3.5113607360509893,1,3
12076,12,Guerrero,Chilpancingo de los Bravo,12029,69.76282226306833,80.35316305641315,69.76282226306833,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.259333753502817,1,2
12075,12,Guerrero,Chilpancingo de los Bravo,12029,29.93998759535397,46.34673469712962,29.93998759535397,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,3.432049444218982,1,4
12074,12,Guerrero,Chilpancingo de los Bravo,12029,40.15260578826623,67.19805334295383,40.15260578826623,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,3.7172872492558873,1,5
12072,12,Guerrero,Chilpancingo de los Bravo,12029,75.75186372893084,92.5001116699282,75.75186372893084,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.340577669285582,1,2
12071,12,Guerrero,Chilpancingo de los Bravo,12029,163.81688199579781,176.4050904153625,150.0489162157011,Oaxaca de Juárez,Oaxaca,FALSE,FALSE,FALSE,13.767965780096716,5.104835051523715,0,2
12070,12,Guerrero,Chilpancingo de los Bravo,12029,115.37407784425122,141.04683410653365,115.37407784425122,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.7568098115636985,0,6
12069,12,Guerrero,Chilpancingo de los Bravo,12029,108.78999178651216,128.73260241131428,108.78999178651216,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.6985693754357465,0,4
12052,12,Guerrero,Chilpancingo de los Bravo,12029,109.40944855447967,115.72936484083063,109.40944855447967,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.704195714913436,0,1
12041,12,Guerrero,Chilpancingo de los Bravo,12029,95.03331617927348,108.9751041632076,95.03331617927348,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.564695174796257,1,1
12062,12,Guerrero,Chilpancingo de los Bravo,12029,146.8508325327307,159.14598818534353,146.8508325327307,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.9962038772108075,0,2
12023,12,Guerrero,Chilpancingo de los Bravo,12029,149.5314085823876,150.83726717399773,149.5314085823876,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,5.014171757314765,0,1
12013,12,Guerrero,Chilpancingo de los Bravo,12029,138.09029593631337,143.30425012593184,138.09029593631337,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.935123333277379,0,1
12024,12,Guerrero,Chilpancingo de los Bravo,12029,90.652178211875,115.51612122125081,90.652178211875,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.518000740635862,1,5
12027,12,Guerrero,Chilpancingo de los Bravo,12029,170.14625013195186,170.83210192874668,122.81927897770716,Toluca de Lerdo,México,FALSE,FALSE,FALSE,47.3269711542447,5.14251845490241,0,5
12037,12,Guerrero,Chilpancingo de los Bravo,12029,104.70650436998176,118.83415650357196,76.64701724221031,Cuernavaca,Morelos,FALSE,FALSE,FALSE,28.059487127771447,4.660666427122767,2,6
12055,12,Guerrero,Chilpancingo de los Bravo,12029,107.62161624428865,125.26481482856491,59.71696452351094,Cuernavaca,Morelos,FALSE,FALSE,FALSE,47.90465172077771,4.687870432299795,2,7
12025,12,Guerrero,Chilpancingo de los Bravo,12029,108.64048067721984,108.00738676627647,108.64048067721984,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.697206655565981,0,1
12026,12,Guerrero,Chilpancingo de los Bravo,12029,71.57317724650095,82.0991468234308,71.57317724650095,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.2845953941492185,1,5
12059,12,Guerrero,Chilpancingo de los Bravo,12029,61.00178494366166,82.19573141872752,61.00178494366166,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.127163174044582,2,6
12077,12,Guerrero,Chilpancingo de los Bravo,12029,125.9201302306232,126.87439641550922,125.9201302306232,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.843557992798798,0,1
12078,12,Guerrero,Chilpancingo de los Bravo,12029,125.3896249681412,139.49814304823022,125.3896249681412,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.839369397395681,0,2
12061,12,Guerrero,Chilpancingo de los Bravo,12029,15.407746993070832,41.99160110244816,15.407746993070832,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,2.797753600921235,1,3
12018,12,Guerrero,Chilpancingo de los Bravo,12029,120.99748510117325,119.23851165008912,120.99748510117325,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.804000430595977,0,1
12056,12,Guerrero,Chilpancingo de los Bravo,12029,66.85924881483986,62.38383158783887,66.85924881483986,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.217435689663808,1,1
12003,12,Guerrero,Chilpancingo de los Bravo,12029,124.12091078735149,112.97165207566493,124.12091078735149,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.829280556081181,0,3
12002,12,Guerrero,Chilpancingo de los Bravo,12029,62.50291963646423,88.58012288340616,62.50291963646423,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.151085883368662,1,6
12035,12,Guerrero,Chilpancingo de los Bravo,12029,71.6220360564198,89.08942478245945,71.6220360564198,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.2852684027236965,2,6
12016,12,Guerrero,Chilpancingo de los Bravo,12029,241.29567944134718,229.16945986984084,164.04952524379792,Morelia,Michoacán,FALSE,FALSE,FALSE,77.24615419754926,5.490158796220441,0,1
12017,12,Guerrero,Chilpancingo de los Bravo,12029,68.07596507211295,82.00294816391525,68.07596507211295,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.235206842077976,1,5
12020,12,Guerrero,Chilpancingo de los Bravo,12029,86.09017235593338,105.88172636795717,86.09017235593338,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.466944045758074,1,3
12057,12,Guerrero,Chilpancingo de los Bravo,12029,132.86737188915174,111.33386381835268,132.86737188915174,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.896849547791787,0,1
12021,12,Guerrero,Chilpancingo de los Bravo,12029,74.46911855643006,47.361021279936246,74.46911855643006,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.323723546838484,1,1
12022,12,Guerrero,Chilpancingo de los Bravo,12029,162.24656376541597,151.430330854286,162.24656376541597,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,5.095261719024847,0,3
12060,12,Guerrero,Chilpancingo de los Bravo,12029,122.69409041358199,139.09919395564694,56.231915625952745,Cuernavaca,Morelos,FALSE,FALSE,FALSE,66.46217478762924,4.8178115047211305,2,8
12063,12,Guerrero,Chilpancingo de los Bravo,12029,83.98541765609544,98.47927773932429,83.98541765609544,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,FALSE,0,4.442479684785621,1,2
12058,12,Guerrero,Chilpancingo de los Bravo,12029,99.36827961706226,109.43016472477316,96.08307169371342,Cuernavaca,Morelos,FALSE,FALSE,FALSE,3.2852079233488354,4.608846217268949,2,6
12051,12,Guerrero,Chilpancingo de los Bravo,12029,42.774760424149115,55.058634388579534,42.774760424149115,Chilpancingo de los Bravo,Guerrero,TRUE,FALSE,TRUE,0,3.779057405264857,1,2
12050,12,Guerrero,Chilpancingo de los Bravo,12029,146.69024775167674,143.32950943168635,144.9954900479802,Toluca de Lerdo,México,FALSE,FALSE,FALSE,1.6947577036965242,4.995117159948334,0,5
