municipio,CVEGEO,tdpa_mean,no_tdpa_mean,punto_generador_count,no_punto_generador_count,m_mean,no_m_mean,a_mean,no_a_mean,b_mean,no_b_mean,c2_mean,no_c2_mean,c3_mean,no_c3_mean,t3s2_mean,no_t3s2_mean,t3s3_mean,no_t3s3_mean,t3s2r4_mean,no_t3s2r4_mean,otros_mean,no_otros_mean,aa_mean,no_aa_mean,bb_mean,no_bb_mean,cc_mean,no_cc_mean
Santa Catarina Zapoquila,20373,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Acatepec,20374,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Amilpas,20375,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz de Bravo,20376,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Itundujia,20377,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Mixtepec,20378,4139.928571428572,0,1.0,0,4.542857142857143,0,78.87857142857142,0,1.9642857142857142,0,8.157142857142857,0,2.7785714285714285,0,2.314285714285714,0,0.6785714285714286,0,0.2642857142857143,0,0.42142857142857143,0,83.42142857142858,0,1.9642857142857142,0,14.614285714285714,0
Santa Cruz Nundaco,20379,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Papalutla,20380,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Tacache de Mina,20381,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Tacahua,20382,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Tayata,20383,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Xitla,20384,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Xoxocotlán,20385,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Cruz Zenzontepec,20386,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Gertrudis,20387,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Inés del Monte,20388,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Inés Yatzeche,20389,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Lucía del Camino,20390,12501.846153846154,0,4.0,0,6.746153846153847,0,87.4025641025641,0,0.5538461538461539,0,3.841025641025641,0,0.47435897435897434,0,0.4435897435897436,0,0.4230769230769231,0,0.05384615384615385,0,0.061538461538461535,0,94.14871794871796,0,0.5538461538461539,0,5.297435897435897,0
Santa Lucía Miahuatlán,20391,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Lucía Monteverde,20392,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa Lucía Ocotlán,20393,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Alotepec,20394,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Apazco,20395,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María la Asunción,20396,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Heroica Ciudad de Tlaxiaco,20397,3739.7,0,1.0,0,3.55,0,85.25,0,0.61,0,5.9,0,1.02,0,2.55,0,0.5700000000000001,0,0.19,0,0.36,0,88.8,0,0.61,0,10.59,0
Ayoquezco de Aldama,20398,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Atzompa,20399,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Camotlán,20400,1813.2222222222222,0,1.0,0,3.088888888888889,0,76.78888888888889,0,1.6,0,9.455555555555556,0,2.3333333333333335,0,3.788888888888889,0,1.9666666666666666,0,0.6111111111111112,0,0.3666666666666667,0,79.87777777777778,0,1.6,0,18.522222222222222,0
Santa María Colotepec,20401,4591.171875,0,3.0,0,14.56875,0,75.9765625,0,1.0375,0,4.8578125,0,1.0296875,0,1.309375,0,0.803125,0,0.2328125,0,0.184375,0,90.5453125,0,1.0375,0,8.4171875,0
Santa María Cortijo,20402,2063.3,0,1.0,0,3.6799999999999997,0,78.11,0,3.25,0,6.35,0,3.1,0,3.54,0,1.48,0,0.3,0,0.19,0,81.78999999999999,0,3.25,0,14.959999999999999,0
Santa María Coyotepec,20403,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Chachoápam,20404,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Villa de Chilapa de Díaz,20405,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Chilchotla,20406,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Chimalapa,20407,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María del Rosario,20408,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María del Tule,20409,9661.918918918918,0,3.0,0,5.694594594594594,0,87.62972972972973,0,0.645945945945946,0,3.65945945945946,0,0.4243243243243244,0,1.2513513513513512,0,0.32972972972972975,0,0.16486486486486485,0,0.2,0,93.32432432432432,0,0.645945945945946,0,6.02972972972973,0
Santa María Ecatepec,20410,2106.85,0,1.0,0,1.815,0,74.375,0,5.86,0,8.885,0,2.31,0,2.7800000000000002,0,1.89,0,1.85,0,0.23500000000000001,0,76.19,0,5.86,0,17.95,0
Santa María Guelacé,20411,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Guienagati,20412,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Huatulco,20413,4527.837209302325,0,7.0,0,8.647674418604652,0,77.27674418604651,0,1.7930232558139534,0,7.375581395348837,0,1.0313953488372094,0,2.094186046511628,0,1.0790697674418603,0,0.3430232558139535,0,0.35930232558139535,0,85.92441860465117,0,1.7930232558139534,0,12.282558139534883,0
Santa María Huazolotitlán,20414,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Ipalapa,20415,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Ixcatlán,20416,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Jacatepec,20417,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Jalapa del Marqués,20418,3789.4,0,1.0,0,2.55,0,78.59,0,3.7399999999999998,0,9.47,0,1.3599999999999999,0,2.07,0,1.09,0,0.9099999999999999,0,0.22000000000000003,0,81.14,0,3.7399999999999998,0,15.12,0
Santa María Jaltianguis,20419,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Lachixío,20420,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Mixtequilla,20421,2397.2,0,1.0,0,2.92,0,71.44,0,3.1,0,4.94,0,2.66,0,4.5600000000000005,0,3.4599999999999995,0,6.26,0,0.6599999999999999,0,74.36,0,3.1,0,22.54,0
Santa María Nativitas,20422,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Nduayaco,20423,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Ozolotepec,20424,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Pápalo,20425,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Peñoles,20426,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Petapa,20427,9644.3,0,1.0,0,7.340000000000001,0,71.82000000000001,0,2.81,0,4.49,0,1.83,0,6.35,0,1.58,0,3.0,0,0.78,0,79.16,0,2.81,0,18.03,0
Santa María Quiegolani,20428,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Sola,20429,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Tataltepec,20430,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Tecomavaca,20431,1136.45,0,1.0,0,7.1,0,83.67999999999999,0,0.705,0,5.975,0,0.9950000000000001,0,0.89,0,0.31,0,0.26999999999999996,0,0.075,0,90.78,0,0.705,0,8.515,0
Santa María Temaxcalapa,20432,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Temaxcaltepec,20433,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Teopoxco,20434,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Tepantlali,20435,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Texcatitlán,20436,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Tlahuitoltepec,20437,635.3,0,1.0,0,1.78,0,87.35,0,0.75,0,8.28,0,0.8,0,0.5900000000000001,0,0.13999999999999999,0,0.13,0,0.18000000000000002,0,89.13,0,0.75,0,10.120000000000001,0
Santa María Tlalixtac,20438,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Tonameca,20439,2711.390476190476,0,6.0,0,14.662857142857142,0,75.03428571428572,0,1.1952380952380952,0,5.660952380952381,0,0.6638095238095238,0,1.6533333333333333,0,0.741904761904762,0,0.15809523809523812,0,0.22952380952380955,0,89.69714285714286,0,1.1952380952380952,0,9.107619047619048,0
Santa María Totolapilla,20440,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Xadani,20441,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Yalina,20442,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Yavesía,20443,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Yolotepec,20444,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Yosoyúa,20445,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Yucuhiti,20446,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Zacatepec,20447,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Zaniza,20448,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santa María Zoquitlán,20449,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Amoltepec,20450,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Apoala,20451,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Apóstol,20452,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Astata,20453,2112.0,0,1.0,0,4.9399999999999995,0,78.8,0,3.06,0,6.340000000000001,0,1.7399999999999998,0,3.22,0,1.6,0,0.18,0,0.12000000000000002,0,83.74,0,3.06,0,13.2,0
Santiago Atitlán,20454,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Ayuquililla,20455,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Cacaloxtepec,20456,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Camotlán,20457,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Comaltepec,20458,556.0,0,1.0,0,1.65,0,82.88,0,2.84,0,10.41,0,1.5100000000000002,0,0.56,0,0.1,0,0.02,0,0.030000000000000006,0,84.53,0,2.84,0,12.629999999999999,0
Villa de Santiago Chazumba,20459,1667.1,0,1.0,0,4.78,0,76.30499999999999,0,1.29,0,7.364999999999999,0,2.65,0,3.655,0,2.205,0,1.1099999999999999,0,0.6399999999999999,0,81.08500000000001,0,1.29,0,17.625,0
Santiago Choápam,20460,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago del Río,20461,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Huajolotitlán,20462,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Huauclilla,20463,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Ihuitlán Plumas,20464,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Ixcuintepec,20465,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Ixtayutla,20466,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Jamiltepec,20467,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Jocotepec,20468,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Juxtlahuaca,20469,2689.0666666666666,0,3.0,0,3.5166666666666666,0,82.50666666666666,0,1.2833333333333334,0,7.63,0,1.8,0,2.1666666666666665,0,0.5733333333333334,0,0.19333333333333336,0,0.33,0,86.02333333333333,0,1.2833333333333334,0,12.693333333333333,0
Santiago Lachiguiri,20470,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Lalopa,20471,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Laollaga,20472,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Laxopa,20473,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Llano Grande,20474,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Matatlán,20475,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Miltepec,20476,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Minas,20477,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Nacaltepec,20478,696.1,0,1.0,0,5.680000000000001,0,83.05,0,0.65,0,7.95,0,1.2,0,0.86,0,0.25,0,0.32999999999999996,0,0.030000000000000006,0,88.73,0,0.65,0,10.620000000000001,0
Santiago Nejapilla,20479,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Nundiche,20480,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Nuyoó,20481,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Pinotepa Nacional,20482,4657.616666666667,0,3.0,0,6.83,0,79.76833333333335,0,1.5333333333333334,0,5.446666666666667,0,1.415,0,3.015,0,1.145,0,0.33666666666666667,0,0.51,0,86.59833333333333,0,1.5333333333333334,0,11.868333333333334,0
Santiago Suchilquitongo,20483,8010.705882352941,0,1.0,0,6.2,0,87.94117647058823,0,0.611764705882353,0,2.7941176470588234,0,0.6,0,1.3882352941176472,0,0.22352941176470587,0,0.12941176470588237,0,0.11176470588235293,0,94.14117647058823,0,0.611764705882353,0,5.247058823529412,0
Santiago Tamazola,20484,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Tapextla,20485,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Villa Tejúpam de la Unión,20486,3052.2,0,1.0,0,1.98,0,78.83,0,2.21,0,11.9,0,1.6199999999999999,0,2.2,0,0.82,0,0.21000000000000002,0,0.22999999999999998,0,80.81,0,2.21,0,16.98,0
Santiago Tenango,20487,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Tepetlapa,20488,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Tetepec,20489,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Texcalcingo,20490,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Textitlán,20491,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Tilantongo,20492,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Tillo,20493,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Tlazoyaltepec,20494,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Xanica,20495,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Xiacuí,20496,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Yaitepec,20497,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Yaveo,20498,3457.1111111111113,0,1.0,0,12.066666666666666,0,77.35555555555555,0,0.5333333333333333,0,7.277777777777778,0,0.8999999999999999,0,1.2666666666666666,0,0.32222222222222224,0,0.14444444444444446,0,0.13333333333333333,0,89.42222222222222,0,0.5333333333333333,0,10.044444444444444,0
Santiago Yolomécatl,20499,2657.0,0,1.0,0,2.5300000000000002,0,76.09,0,2.3899999999999997,0,11.9,0,2.18,0,3.02,0,1.3,0,0.24,0,0.35,0,78.62,0,2.3899999999999997,0,18.990000000000002,0
Santiago Yosondúa,20500,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Yucuyachi,20501,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Zacatepec,20502,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago Zoochila,20503,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Nuevo Zoquiápam,20504,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
