"CVEGEO","NOMGEO","VIVPAR_HAB","no_VIVPAR_HAB","POBTOT","no_POBTOT","pct_VPH_SINTIC","no_pct_VPH_SINTIC","pct_VPH_C_ELEC","no_pct_VPH_C_ELEC","pct_VPH_AGUADV","no_pct_VPH_AGUADV","pct_VPH_PISODT","no_pct_VPH_PISODT","pct_VPH_PISOTI","no_pct_VPH_PISOTI","pct_VPH_1CUART","no_pct_VPH_1CUART"
"30150","Tamalín",3336,0,11631,0,0.0575539568345324,0,1.02967625899281,0,0.864508393285372,0,0.955035971223022,0,0.098621103117506,0,0.103717026378897,0
"30148","Soledad de Doblado",8497,0,28130,0,0.0395433682476168,0,0.989761092150171,0,0.986701188654819,0,0.974461574673414,0,0.0249499823467106,0,0.110038837236672,0
"30147","Soledad Atzompa",5590,0,24578,0,0.0996422182468694,0,0.989982110912343,0,0.952057245080501,0,0.620751341681574,0,0.373703041144902,0,0.0919499105545617,0
"30146","Sochiapa",940,0,3925,0,0.025531914893617,0,0.981914893617021,0,0.993617021276596,0,0.974468085106383,0,0.0265957446808511,0,0.0436170212765957,0
"30145","Soconusco",4537,0,16574,0,0.0471677319814856,0,1.08618029534935,0,0.965395635882742,0,1.072735287635,0,0.0275512453162883,0,0.145250165307472,0
"30004","Actopan",13091,0,41742,0,0.0208540218470705,0,1.01947903139562,0,1.01443739974028,0,1.00443052478802,0,0.0207776334886563,0,0.0702772897410435,0
"30070","Hidalgotitlán",4957,0,18275,0,0.0958240871494856,0,1.02904982852532,0,0.655638491022796,0,1.00504337300787,0,0.0560823078474884,0,0.161387936251765,0
"30068","Fortín",18890,0,66372,0,0.0150873478030704,0,1.0494441503441,0,1.02588671254632,0,1.01948120698782,0,0.0364743250397035,0,0.0786130227633669,0
"30067","Filomeno Mata",3427,0,19179,0,0.180040852057193,0,1.03063904289466,0,0.915669681937555,0,0.959731543624161,0,0.0980449372629122,0,0.22468631456084,0
"30066","Espinal",7274,0,26830,0,0.067088259554578,0,0.990239208138576,0,0.744844652185867,0,0.911877921363761,0,0.0921088809458345,0,0.110530657135001,0
"30065","Emiliano Zapata",25298,0,85489,0,0.0135583840619812,0,1.06632935409914,0,1.05881887896276,0,1.05707961103645,0,0.0186971302079216,0,0.0564076211558226,0
"30064","Chumatlán",1051,0,4008,0,0.126546146527117,0,1.00951474785918,0,0.497621313035205,0,0.978116079923882,0,0.0799238820171266,0,0.274024738344434,0
"30173","Tezonapa",14560,0,54537,0,0.120398351648352,0,1.03042582417582,0,0.597252747252747,0,0.923145604395604,0,0.134478021978022,0,0.114972527472527,0
"30209","Tatahuicapan de Juárez",4047,0,15044,0,0.217692117617989,0,1.05040770941438,0,1.05584383493946,0,0.854460093896714,0,0.21077341240425,0,0.306646898937485,0
"30032","Catemaco",13135,0,49451,0,0.0542824514655501,0,1.02040350209364,0,0.988503996954701,0,0.971221926151504,0,0.0704986676817663,0,0.12797868290826,0
"30040","Coatzintla",14450,0,55016,0,0.0276124567474048,0,1.10588235294118,0,1.05176470588235,0,1.01889273356401,0,0.0957093425605536,0,0.109688581314879,0
"30039","Coatzacoalcos",92471,0,310698,0,0.0127823858290707,0,1.05163781077311,0,1.02943625569097,0,1.04241329714181,0,0.0148587124612041,0,0.132668620432352,0
"30038","Coatepec",26987,0,93911,0,0.0154148293622855,0,1.00122281098307,0,0.988587097491385,0,0.976618371808649,0,0.032460073368659,0,0.0809278541519991,0
"30037","Coahuitlán",1888,0,8176,0,0.107521186440678,0,1.00423728813559,0,0.962923728813559,0,0.93114406779661,0,0.11281779661017,0,0.194915254237288,0
"30036","Coacoatzintla",2868,0,11018,0,0.0327754532775453,0,0.988145048814505,0,0.97489539748954,0,0.951882845188284,0,0.0495118549511855,0,0.0871687587168759,0
"30035","Citlaltépetl",2995,0,11165,0,0.0838063439065109,0,1.07479131886477,0,1.07245409015025,0,0.985308848080134,0,0.125542570951586,0,0.0921535893155259,0
"30034","Cerro Azul",7266,0,25011,0,0.0211946050096339,0,1.05339939443986,0,1.04156344618772,0,1.03303055326177,0,0.0348197082301129,0,0.111478117258464,0
"30033","Cazones de Herrera",7039,0,24421,0,0.0636454041767296,0,0.974286120187527,0,0.776672822844154,0,0.928398920301179,0,0.0708907515272056,0,0.118056542122461,0
"30030","Camerino Z. Mendoza",10942,0,41835,0,0.0349113507585451,0,1.06762931822336,0,0.996709925059404,0,0.99131785779565,0,0.0801498811917383,0,0.0993419850118808,0
"30029","Calcahualco",3093,0,13701,0,0.0653087617200129,0,0.977691561590689,0,0.949563530552861,0,0.848043970255415,0,0.143873262204979,0,0.0446168768186227,0
"30028","Boca del Río",43982,0,144550,0,0.00836705925151198,0,1.08307944158974,0,1.079759901778,0,1.07600836705925,0,0.00761675230776227,0,0.0822381883497795,0
"30027","Benito Juárez",4007,0,16120,0,0.23134514599451,0,1.03543798352882,0,0.786373845769903,0,0.944097828799601,0,0.148240578986773,0,0.0544047916146743,0
"30026","Banderilla",7402,0,25993,0,0.0114833828694947,0,1.02337206160497,0,1.0090516076736,0,1.01148338286949,0,0.0152661442853283,0,0.0987570926776547,0
"30025","Ayahualulco",5704,0,27217,0,0.0760869565217391,0,1.10571528751753,0,1.1132538569425,0,1.02962833099579,0,0.0953716690042076,0,0.0497896213183731,0
"30024","Tlaltetela",4272,0,16485,0,0.0493913857677903,0,0.981507490636704,0,0.987125468164794,0,0.93937265917603,0,0.06062734082397,0,0.047752808988764,0
"30023","Atzalan",13581,0,49180,0,0.0659008909505927,0,1.00191443929018,0,0.983432736911862,0,0.949782784772844,0,0.0848980192916575,0,0.0908622340033871,0
"30022","Atzacan",5623,0,22651,0,0.0697136759736795,0,0.979370442824115,0,0.964253956962476,0,0.866619242397297,0,0.132313711541882,0,0.136759736795305,0
"30168","Tequila",4103,0,16343,0,0.152571289300512,0,0.976846210090178,0,0.718011211308798,0,0.731659761150378,0,0.267121618328053,0,0.111869363880088,0
"30166","Tepetlán",2794,0,9405,0,0.0336435218324982,0,0.992483894058697,0,0.984251968503937,0,0.971009305654975,0,0.0279169649248389,0,0.0418754473872584,0
"30165","Tepatlaxco",2373,0,8925,0,0.0745891276864728,0,0.960809102402023,0,0.4551201011378,0,0.892119679730299,0,0.102402022756005,0,0.067425200168563,0
"30164","Teocelo",4701,0,16957,0,0.0236119974473516,0,1.03233354605403,0,1.03594979791534,0,0.961072112316528,0,0.080195703041906,0,0.076366730482876,0
"30126","Paso de Ovejas",10286,0,33442,0,0.039471125802061,0,1.0043748784756,0,1.01837448959751,0,1.00349990278048,0,0.0286797588955862,0,0.107622010499708,0
"30050","Coxquihui",3656,0,16333,0,0.0929978118161926,0,1.0519693654267,0,0.694474835886214,0,0.913019693654267,0,0.184080962800875,0,0.12800875273523,0
"30046","Cosautlán de Carvajal",4194,0,16167,0,0.0512637100619933,0,1.03981878874583,0,1.04196471149261,0,0.985455412494039,0,0.0758226037195994,0,0.0517405817835002,0
"30021","Atoyac",6879,0,23461,0,0.0324175025439744,0,1.01628143625527,0,0.884576246547463,0,0.989242622474197,0,0.0407035906381742,0,0.110917284489025,0
"30128","Perote",19071,0,77432,0,0.0128991662733994,0,0.992606575428661,0,0.98987992239526,0,0.976246657228252,0,0.0231765507839127,0,0.0734623249960673,0
"30020","Atlahuilco",2953,0,11577,0,0.153064679986454,0,0.992888587876736,0,0.892990179478496,0,0.703013884185574,0,0.295970199796817,0,0.0802573653911277,0
"30101","Mariano Escobedo",9838,0,38670,0,0.0752185403537304,0,1.03537304330148,0,1.02093921528766,0,0.959951209595446,0,0.0859930880260216,0,0.0967676356983127,0
"30018","Aquila",445,0,1978,0,0.132584269662921,0,1.07640449438202,0,1.05168539325843,0,1.01348314606742,0,0.0764044943820225,0,0.11685393258427,0
"30009","Alto Lucero de Gutiérrez Barrios",8476,0,28184,0,0.0349221330816423,0,1.03209060877773,0,1.02336007550731,0,1.0217083529967,0,0.0154554034922133,0,0.0489617744218971,0
"30112","Naolinco",6598,0,22835,0,0.0239466505001516,0,0.98696574719612,0,0.977417399211882,0,0.981357987268869,0,0.0177326462564413,0,0.0733555622916035,0
"30008","Alpatláhuac",2375,0,10338,0,0.0846315789473684,0,1.02568421052632,0,0.927578947368421,0,0.978947368421053,0,0.0778947368421053,0,0.0345263157894737,0
"30007","Camarón de Tejeda",1848,0,6538,0,0.0303030303030303,0,1.02922077922078,0,1.02489177489177,0,1.02164502164502,0,0.0221861471861472,0,0.073051948051948,0
"30006","Acultzingo",5988,0,23100,0,0.0861723446893788,0,0.985470941883767,0,0.770374081496326,0,0.835838343353373,0,0.163159652638611,0,0.103707414829659,0
"30111","Moloacán",4603,0,16493,0,0.0464914186400174,0,1.04562242016076,0,0.958070823376059,0,1.01281772756898,0,0.0534434064740387,0,0.174451444709972,0
"30110","Mixtla de Altamirano",3194,0,12125,0,0.26299311208516,0,0.934564809016907,0,0.566374452097683,0,0.642767689417658,0,0.356919223544145,0,0.126800250469631,0
"30005","Acula",1637,0,5253,0,0.0452046426389737,0,1.02260232131949,0,0.824068417837508,0,1.01649358582773,0,0.0232131948686622,0,0.062919975565058,0
"30051","Coyutla",5810,0,23096,0,0.0910499139414802,0,1.01617900172117,0,0.952839931153184,0,0.91170395869191,0,0.129776247848537,0,0.189500860585198,0
"30045","Cosamaloapan de Carpio",17559,0,54737,0,0.0336010023349849,0,1.03718890597414,0,0.98747081268865,0,1.00045560681132,0,0.0463010422005809,0,0.0944814624978643,0
"30013","Naranjos Amatlán",7890,0,26843,0,0.0216730038022814,0,1.04613434727503,0,0.99277566539924,0,1.01863117870722,0,0.04106463878327,0,0.0806083650190114,0
"30014","Amatlán de los Reyes",13290,0,46955,0,0.027313769751693,0,0.987885628291949,0,0.921444695259594,0,0.951617757712566,0,0.0479307750188111,0,0.108577878103837,0
"30002","Acatlán",862,0,3441,0,0.031322505800464,0,0.988399071925754,0,0.995359628770302,0,0.994199535962877,0,0.00464037122969838,0,0.0301624129930394,0
"30001","Acajete",2588,0,9701,0,0.0548686244204019,0,0.993044822256569,0,0.981066460587326,0,0.961360123647604,0,0.053323029366306,0,0.079984544049459,0
"30003","Acayucan",22867,0,80815,0,0.0496348449731054,0,1.02553898631215,0,0.9672016442909,0,0.976341452748502,0,0.0623606069882363,0,0.147111558140552,0
"30120","Oteapan",2892,0,10343,0,0.0369986168741355,0,1.04011065006916,0,0.884163208852005,0,0.989972337482711,0,0.0570539419087137,0,0.19536652835408,0
"30127","La Perla",6346,0,28258,0,0.183422628427356,0,0.981563189410652,0,0.977308540813111,0,0.828710999054523,0,0.170501103057044,0,0.215411282697762,0
"30048","Cosoleacaque",36794,0,130903,0,0.028347013099962,0,1.09159102027504,0,0.981545904223515,0,1.07908898189922,0,0.0228026308637278,0,0.13559275968908,0
"30059","Chinameca",6654,0,22638,0,0.0541027953110911,0,1.04989480012023,0,0.912233243162008,0,0.987225728884881,0,0.0772467688608356,0,0.181094078749624,0
"30100","Manlio Fabio Altamirano",7355,0,23918,0,0.039292997960571,0,1.02787219578518,0,1.0267845003399,0,1.00312712440517,0,0.0334466349422162,0,0.128212100611829,0
"30087","Xalapa",143824,0,488531,0,0.00702247191011236,0,1.0452358438091,0,1.03852625431082,0,1.03155245299811,0,0.0179316386694849,0,0.0871759928801869,0
"30097","Lerdo de Tejada",6370,0,19123,0,0.0317111459968603,0,1.02025117739403,0,1.01522762951334,0,1.01805337519623,0,0.0103610675039246,0,0.0901098901098901,0
"30010","Altotonga",16646,0,64234,0,0.0618166526492851,0,0.98329929112099,0,0.946834074252073,0,0.912171092154271,0,0.0887900997236573,0,0.0850654811966839,0
"30108","Minatitlán",44420,0,144776,0,0.0421656911301216,0,0.99781629896443,0,0.904524988743809,0,0.960490769923458,0,0.0492796037820801,0,0.117852318775326,0
"30011","Alvarado",18181,0,57035,0,0.0267312029041307,0,1.00748033661515,0,0.963643363951378,0,0.988009460425719,0,0.0248061162752324,0,0.075408393377702,0
"30012","Amatitlán",2656,0,7866,0,0.0500753012048193,0,1.01280120481928,0,0.913403614457831,0,0.998117469879518,0,0.0289909638554217,0,0.0636295180722892,0
"30015","Angel R. Cabada",10390,0,33839,0,0.0495668912415784,0,1.01405197305101,0,0.99172281039461,0,1.01414821944177,0,0.0276227141482194,0,0.0784408084696824,0
"30016","La Antigua",9030,0,28682,0,0.0157253599114064,0,1.00841638981174,0,1.00797342192691,0,0.999778516057586,0,0.0135105204872647,0,0.100664451827243,0
"30017","Apazapan",1286,0,4709,0,0.0404354587869362,0,1.17496111975117,0,1.17262830482115,0,1.15007776049767,0,0.0303265940902022,0,0.0668740279937792,0
"30117","Omealca",6459,0,23773,0,0.0727666821489395,0,1.01517262734169,0,0.998296949992259,0,0.948134386127884,0,0.0901068276823038,0,0.107601795943645,0
"30113","Naranjal",1223,0,4614,0,0.0670482420278005,0,0.983646770237122,0,0.927228127555192,0,0.875715453802126,0,0.116925592804579,0,0.145543744889616,0
"30114","Nautla",3174,0,10130,0,0.0683679899180844,0,1.03402646502836,0,0.989918084436043,0,1.00220541902962,0,0.0598613736609956,0,0.077189666036547,0
"30115","Nogales",9929,0,37314,0,0.0363581428139793,0,1.06848625239198,0,1.02245946218149,0,1.00966864739652,0,0.068184107160842,0,0.130123879544768,0
"30163","Tenochtitlán",1295,0,5040,0,0.0756756756756757,0,0.974517374517375,0,0.990733590733591,0,0.905791505791506,0,0.0957528957528958,0,0.0424710424710425,0
"30019","Astacinga",1693,0,6909,0,0.115180153573538,0,0.988186650915535,0,0.953337271116361,0,0.775546367395156,0,0.225044300059067,0,0.0383933845245127,0
"30042","Colipa",1787,0,5743,0,0.0889759373251259,0,0.992165640738668,0,0.954672635702294,0,0.974818130945719,0,0.0514829322887521,0,0.104085058757694,0
"30043","Comapa",5362,0,19876,0,0.0598657217456173,0,0.97053338306602,0,0.833644162625886,0,0.945542707944797,0,0.051473330846699,0,0.0764640059679224,0
"30044","Córdoba",60355,0,204721,0,0.0164857923949963,0,1.01844089139259,0,0.985021953442134,0,0.992494408085494,0,0.031960898020048,0,0.129483887001905,0
"30047","Coscomatepec",14320,0,59471,0,0.0666201117318436,0,0.981354748603352,0,0.952513966480447,0,0.915083798882682,0,0.0824720670391061,0,0.108310055865922,0
"30049","Cotaxtla",6530,0,22050,0,0.0367534456355283,0,0.988667687595712,0,0.985451761102603,0,0.961715160796325,0,0.0393568147013783,0,0.122358346094946,0
"30052","Cuichapa",3390,0,11869,0,0.0474926253687316,0,0.987315634218289,0,0.993215339233038,0,0.945427728613569,0,0.0545722713864307,0,0.113569321533923,0
"30099","Maltrata",4353,0,18327,0,0.0588100160808638,0,1.01562141052148,0,0.833448196645991,0,0.936595451412819,0,0.096714909257983,0,0.0824718584883988,0
"30105","Medellín de Bravo",32989,0,95202,0,0.0159447088423414,0,1.00042438388554,0,0.96914122889448,0,0.984449361908515,0,0.0212798205462427,0,0.0687198763224105,0
"30184","Tlaquilpa",1897,0,7933,0,0.152345809172377,0,0.989457037427517,0,0.885608856088561,0,0.749077490774908,0,0.250395361096468,0,0.0395361096468108,0
"30175","Tihuatlán",23819,0,92726,0,0.0460556698434023,0,1.07750115454049,0,0.818800117553214,0,1.00549981107519,0,0.0922372895587556,0,0.168352995507788,0
"30178","Tlacotalpan",4395,0,12898,0,0.0286689419795222,0,0.991126279863481,0,0.908532423208191,0,0.968373151308305,0,0.0379977246871445,0,0.088509670079636,0
"30180","Tlachichilco",2791,0,10900,0,0.198495163024006,0,1.04192045861698,0,0.761734145467574,0,0.932282336080258,0,0.155499820852741,0,0.0419204586169832,0
"30137","Los Reyes",1638,0,6308,0,0.143467643467643,0,0.964590964590965,0,0.86019536019536,0,0.678266178266178,0,0.321733821733822,0,0.0982905982905983,0
"30196","Yanga",5348,0,17902,0,0.0351533283470456,0,1.018698578908,0,0.942595362752431,0,1.0056095736724,0,0.0265519820493642,0,0.06282722513089,0
"30197","Yecuatla",3035,0,11205,0,0.0652388797364086,0,1.04349258649094,0,1.04777594728171,0,1.02174629324547,0,0.0494233937397035,0,0.0649093904448105,0
"30198","Zacualpan",1886,0,6788,0,0.136797454931071,0,0.951219512195122,0,0.989925768822906,0,0.952279957582185,0,0.104453870625663,0,0.0604453870625663,0
"30139","Saltabarranca",1914,0,6126,0,0.054858934169279,0,1.05067920585162,0,0.967084639498433,0,1.0564263322884,0,0.0177638453500522,0,0.0689655172413793,0
"30186","Tomatlán",2091,0,7197,0,0.0329985652797704,0,0.983739837398374,0,0.9818268770923,0,0.964610234337637,0,0.0339550454328073,0,0.0655188904830225,0
"30200","Zentla",3485,0,12581,0,0.0286944045911047,0,0.981635581061693,0,0.976757532281205,0,0.959827833572453,0,0.0378766140602583,0,0.0436154949784792,0
"30202","Zontecomatlán de López y Fuentes",3676,0,14644,0,0.350108813928183,0,0.990478781284004,0,0.826441784548422,0,0.914036996735582,0,0.161044613710555,0,0.0894994559303591,0
"30204","Agua Dulce",12469,0,44104,0,0.0269468281337718,0,1.09046435159195,0,0.940091426738311,0,1.07346218622183,0,0.0238190712968161,0,0.135135135135135,0
"30207","Tres Valles",13862,0,44978,0,0.0423459818208051,0,1.00504977636705,0,0.864305295051219,0,0.968763526186697,0,0.0502813446833069,0,0.110229404126389,0
"30208","Carlos A. Carrillo",7247,0,23376,0,0.0256657927418242,0,1.06664826824893,0,1.0147647302332,0,1.05077963295157,0,0.0267696978059887,0,0.0752035324962053,0
"30201","Zongolica",12229,0,45028,0,0.153324065745359,0,0.961893858860087,0,0.775615340583858,0,0.733338784855671,0,0.264780439937853,0,0.0964919453757462,0
"30181","Tlalixcoyan",12108,0,37795,0,0.0462504129501156,0,1.0186653452263,0,0.939461513049224,0,1.000660720185,0,0.0316319788569541,0,0.115378262305913,0
"30182","Tlalnelhuayocan",4585,0,19664,0,0.0281352235550709,0,1.07655398037077,0,1.07568157033806,0,1.0423118865867,0,0.0399127589967285,0,0.110359869138495,0
"30183","Tlapacoyan",17038,0,61377,0,0.0274093203427632,0,1.01097546660406,0,0.995539382556638,0,0.959913135344524,0,0.0612161051766639,0,0.134288061979106,0
"30076","Ilamatlán",3625,0,13377,0,0.259862068965517,0,1.00524137931034,0,0.572965517241379,0,0.897655172413793,0,0.125793103448276,0,0.0962758620689655,0
"30077","Isla",12528,0,42807,0,0.0668103448275862,0,1.04150702426565,0,1.0249840357599,0,0.997525542784163,0,0.0596264367816092,0,0.106641123882503,0
"30080","Ixhuatlán del Café",5962,0,23132,0,0.0432740691043274,0,0.982556189198256,0,0.903220395840322,0,0.916638711841664,0,0.082690372358269,0,0.0617242536061724,0
"30081","Ixhuatlancillo",7317,0,27295,0,0.027743610769441,0,1.06327729943966,0,1.01530681973486,0,0.984693180265136,0,0.0877408774087741,0,0.171928385950526,0
"30082","Ixhuatlán del Sureste",4761,0,15831,0,0.0325561856752783,0,0.984247006931317,0,0.828817475320311,0,0.952110901071204,0,0.0485192186515438,0,0.158580130224743,0
"30083","Ixhuatlán de Madero",13059,0,50836,0,0.12435867983766,0,1.03583735354928,0,0.849146182709243,0,0.8615514204763,0,0.20491614978176,0,0.0779539015238533,0
"30084","Ixmatlahuacan",1921,0,5574,0,0.0666319625195211,0,0.982300884955752,0,0.884955752212389,0,0.969807391983342,0,0.0317542946382093,0,0.0728787090057262,0
"30085","Ixtaczoquitlán",20025,0,74004,0,0.0214731585518102,0,1.03420724094881,0,1.0136329588015,0,0.986416978776529,0,0.0542821473158552,0,0.0877403245942572,0
"30086","Jalacingo",11171,0,46794,0,0.0330319577477397,0,1.02121564765912,0,0.99543460746576,0,0.96499865723749,0,0.0708083430310626,0,0.108405693313043,0
"30088","Jalcomulco",1630,0,5054,0,0.0441717791411043,0,0.986503067484663,0,0.986503067484663,0,0.95521472392638,0,0.0429447852760736,0,0.047239263803681,0
"30089","Jáltipan",11420,0,38669,0,0.0399299474605954,0,1.0553415061296,0,0.848248686514886,0,1.04133099824869,0,0.0300350262697023,0,0.148248686514886,0
"30090","Jamapa",3606,0,11132,0,0.0318912922906267,0,0.990293954520244,0,0.9312257348863,0,0.959511924570161,0,0.0424292845257903,0,0.118968386023295,0
"30091","Jesús Carranza",7710,0,28524,0,0.0692607003891051,0,1.03774319066148,0,0.914267185473411,0,0.984306095979248,0,0.0730220492866407,0,0.143839169909209,0
"30092","Xico",9916,0,39623,0,0.0444735780556676,0,1.02369907220653,0,1.02652279144816,0,0.97529245663574,0,0.0561718434852763,0,0.0873336022589754,0
"30041","Coetzala",640,0,2355,0,0.1640625,0,0.98125,0,0.6515625,0,0.7421875,0,0.259375,0,0.115625,0
"30053","Cuitláhuac",7851,0,28075,0,0.0240733664501337,0,1.01566679403898,0,0.970449624251688,0,0.997452553814801,0,0.0245828556871736,0,0.0746401732263406,0
"30054","Chacaltianguis",3678,0,11461,0,0.0543773790103317,0,1.06498096791735,0,1.0168569874932,0,1.06416530723219,0,0.0212071778140294,0,0.0522022838499184,0
"30055","Chalma",3552,0,13527,0,0.0681306306306306,0,1.04617117117117,0,0.793637387387387,0,0.984234234234234,0,0.0884009009009009,0,0.045045045045045,0
"30056","Chiconamel",1601,0,6610,0,0.10368519675203,0,1.05871330418488,0,0.92317301686446,0,0.968144909431605,0,0.112429731417864,0,0.0480949406620862,0
"30057","Chiconquiaco",3330,0,13881,0,0.0942942942942943,0,0.971471471471472,0,0.912612612612613,0,0.941741741741742,0,0.0603603603603604,0,0.0462462462462462,0
"30058","Chicontepec",14108,0,53858,0,0.0729373405160193,0,1.05358661752197,0,0.887935922880635,0,0.951729515168699,0,0.123192514885172,0,0.0590445137510632,0
"30060","Chinampa de Gorostiza",4325,0,16283,0,0.063121387283237,0,1.04184971098266,0,0.854104046242775,0,0.963005780346821,0,0.107976878612717,0,0.137109826589595,0
"30061","Las Choapas",20357,0,81080,0,0.0977550719654173,0,1.06651274745788,0,0.907157243208724,0,0.993270128211426,0,0.104877928967923,0,0.142064154836174,0
"30062","Chocamán",5203,0,20839,0,0.0513165481453008,0,0.97924274457044,0,0.956755717855084,0,0.912358254852969,0,0.0866807610993657,0,0.121660580434365,0
"30063","Chontla",3638,0,13359,0,0.0764156129741616,0,1.10830126443101,0,1.06184716877405,0,0.981858163826278,0,0.15475536008796,0,0.0574491478834524,0
"30093","Jilotepec",4455,0,16585,0,0.0307519640852974,0,1.02738496071829,0,0.962065095398429,0,1.01840628507295,0,0.0206509539842873,0,0.0945005611672278,0
"30094","Juan Rodríguez Clara",11123,0,38367,0,0.0589768947226468,0,1.03695046300459,0,1.0023374988762,0,1.02400431538254,0,0.0288591207408073,0,0.0966465881506788,0
"30095","Juchique de Ferrer",4386,0,15059,0,0.0809393524851801,0,1.01823985408117,0,1.02576379388965,0,0.978796169630643,0,0.0665754673962608,0,0.0718194254445964,0
"30096","Landero y Coss",423,0,1543,0,0.0472813238770686,0,0.973995271867612,0,0.969267139479905,0,0.971631205673759,0,0.0118203309692671,0,0.0118203309692671,0
"30104","Mecayapan",4818,0,17134,0,0.151930261519303,0,1.01618929016189,0,1.01349107513491,0,0.880448318804483,0,0.15483603154836,0,0.275840597758406,0
"30118","Orizaba",35876,0,123182,0,0.00825064109711228,0,1.04693945813357,0,1.04763630282083,0,1.04155981714795,0,0.00752592262236593,0,0.0852380421451667,0
"30119","Otatitlán",1821,0,5651,0,0.0406370126304228,0,0.988467874794069,0,0.906095551894563,0,0.970895112575508,0,0.028006589785832,0,0.071938495332235,0
"30121","Ozuluama de Mascareñas",6800,0,22756,0,0.0389705882352941,0,1.00441176470588,0,0.688088235294118,0,0.949558823529412,0,0.100441176470588,0,0.0723529411764706,0
"30123","Pánuco",26701,0,96185,0,0.0180892101419423,0,1.04112205535373,0,0.960376015879555,0,1.00842665068724,0,0.0501104827534549,0,0.0852402531740384,0
"30124","Papantla",43498,0,159910,0,0.03781783070486,0,1.02749551703527,0,0.741367419191687,0,0.861257988873052,0,0.181617545634282,0,0.139845510138397,0
"30125","Paso del Macho",9003,0,31894,0,0.0346551149616794,0,0.994446295679218,0,0.90092191491725,0,0.996778851493947,0,0.0145507053204487,0,0.111851605020549,0
"30129","Platón Sánchez",4777,0,18053,0,0.0697090223989952,0,1.05065940967134,0,0.983043751308353,0,0.959807410508687,0,0.126229851371153,0,0.0500314004605401,0
"30130","Playa Vicente",11589,0,39327,0,0.07222366036759,0,0.980239882647338,0,0.882474760548796,0,0.945206661489343,0,0.0505651911295194,0,0.0777461385796876,0
"30122","Pajapan",5421,0,18051,0,0.134292565947242,0,1.00221361372441,0,0.975465781221177,0,0.960892824202177,0,0.0627190555248109,0,0.248847076185206,0
"30132","Las Vigas de Ramírez",5068,0,20300,0,0.0244672454617206,0,0.986779794790845,0,0.902131018153118,0,0.970797158642463,0,0.0272296764009471,0,0.0714285714285714,0
"30133","Pueblo Viejo",15372,0,57909,0,0.0156128024980484,0,1.03935727296383,0,0.91016133229248,0,1.0167837626854,0,0.0562711423367161,0,0.128090033827739,0
"30134","Puente Nacional",7131,0,23544,0,0.0290281867900715,0,1.04305146543262,0,1.02930865236292,0,1.01921189174029,0,0.0336558687421119,0,0.0890478193801711,0
"30135","Rafael Delgado",5869,0,24127,0,0.0446413358323394,0,1.01192707445902,0,0.921792468904413,0,0.929800647469756,0,0.0928607940023854,0,0.175498381325609,0
"30106","Miahuatlán",1202,0,4841,0,0.0607321131447587,0,0.934276206322795,0,0.935108153078203,0,0.91846921797005,0,0.0232945091514143,0,0.0657237936772047,0
"30102","Martínez de la Torre",32268,0,108842,0,0.0254121730507004,0,0.991260691706954,0,0.92085037808355,0,0.960332217676956,0,0.0498946324532044,0,0.125821247055907,0
"30170","Texcatepec",2740,0,10824,0,0.216423357664234,0,0.961678832116788,0,0.776277372262774,0,0.898175182481752,0,0.133211678832117,0,0.0467153284671533,0
"30171","Texhuacán",1448,0,5575,0,0.0780386740331492,0,0.970303867403315,0,0.859116022099447,0,0.852209944751381,0,0.146408839779006,0,0.0704419889502762,0
"30172","Texistepec",5319,0,19925,0,0.0962586952434668,0,1.05414551607445,0,0.68377514570408,0,1.01748448956571,0,0.0612897161120511,0,0.181989095694679,0
"30174","Tierra Blanca",29881,0,95602,0,0.0362103008600783,0,1.01526053344935,0,0.989424718048258,0,0.960476557009471,0,0.0667648338409022,0,0.10100063585556,0
"30176","Tlacojalpan",1459,0,4489,0,0.0562028786840302,0,0.995887594242632,0,0.866346812885538,0,0.962302947224126,0,0.0445510623714873,0,0.0788211103495545,0
"30179","Tlacotepec de Mejía",1216,0,4284,0,0.0304276315789474,0,0.983552631578947,0,0.967105263157895,0,0.970394736842105,0,0.03125,0,0.0682565789473684,0
"30177","Tlacolulan",2814,0,11685,0,0.0600568585643213,0,0.985074626865672,0,0.947050461975835,0,0.920753375977257,0,0.0806680881307747,0,0.0700071073205402,0
"30193","Veracruz",195682,0,607209,0,0.00978117558078924,0,1.02772866180844,0,1.02342065187396,0,1.01286270581862,0,0.0167107858668656,0,0.086783659202175,0
"30143","Santiago Tuxtla",15834,0,57085,0,0.0678918782367058,0,1.02816723506379,0,1.01124163193129,0,0.991410887962612,0,0.0623342175066313,0,0.127826196791714,0
"30144","Sayula de Alemán",8521,0,32400,0,0.0717051989203145,0,1.02194578101162,0,0.888980166647107,0,0.9897899307593,0,0.0498767750264053,0,0.16793803544185,0
"30142","San Juan Evangelista",9150,0,32631,0,0.0686338797814208,0,1.01027322404372,0,0.917704918032787,0,0.995300546448087,0,0.0421857923497268,0,0.0786885245901639,0
"30151","Tamiahua",6916,0,21902,0,0.0511856564488143,0,1.04699248120301,0,0.626518218623482,0,1.03253325621747,0,0.0397628687102371,0,0.145315211104685,0
"30152","Tampico Alto",3565,0,11561,0,0.0415147265077139,0,1.02328190743338,0,0.805610098176718,0,1.02776998597475,0,0.041234221598878,0,0.114165497896213,0
