CVEGEO,NOMGEO,homicidio_doloso_2025,robo_veh_violencia_2025,n_inseguro_popw,tdpa_avg,no_tdpa_avg,punto_generador_count,no_punto_generador_count,m_avg,no_m_avg,a_avg,no_a_avg,b_avg,no_b_avg,c2_avg,no_c2_avg,c3_avg,no_c3_avg,t3s2_avg,no_t3s2_avg,t3s3_avg,no_t3s3_avg,t3s2r4_avg,no_t3s2r4_avg,otros_avg,no_otros_avg,aa_avg,no_aa_avg,bb_avg,no_bb_avg,cc_avg,no_cc_avg,IM_2020,no_IM_2020,IE,no_IE,TCVCU,no_TCVCU,ICE,no_ICE,VIVPAR_HAB,no_VIVPAR_HAB,POBTOT,no_POBTOT,pct_VPH_SINTIC,no_pct_VPH_SINTIC,pct_VPH_C_ELEC,no_pct_VPH_C_ELEC,pct_VPH_AGUADV,no_pct_VPH_AGUADV,pct_VPH_PISODT,no_pct_VPH_PISODT,pct_VPH_PISOTI,no_pct_VPH_PISOTI,pct_VPH_1CUART,no_pct_VPH_1CUART,n_schools_avg,no_n_schools_avg,pct_con_bebederos,no_pct_con_bebederos,pct_con_proteccion_civil,no_pct_con_proteccion_civil,pct_con_cancha,no_pct_con_cancha,avg_anio_creacion,no_avg_anio_creacion,km_carretera_fed,km_carretera_est,km_cuota,km_camino,km_vereda,km_vialidad_urbana,km_total,n_federal_offices,no_n_federal_offices,n_aerodromes,no_n_aerodromes,n_heliports,no_n_heliports,has_aerodrome,has_heliport,serv_dre,no_serv_dre,dren_cab,no_dren_cab,dren_plu,no_dren_plu,tot_conx,no_tot_conx,prest_nu,no_prest_nu,n_sites_total,n_aduana,n_puerto,n_puerto_fronterizo,n_terminal_multimodal,n_estacion_ferrocarril,n_zona_industrial,n_almacen,n_zona_libre,n_aeropuerto,n_aeropuerto_internacional,n_pista_aerea,n_muelle_embarcadero,n_terminal_transbordador,n_central_camionera,n_estacion_pesaje,n_caseta_inspeccion,n_estacion_combustible,n_estacion_policia,n_oficina_gobierno,n_palacio_gobierno,n_palacio_justicia,n_estacion_bomberos,n_hospital,n_emergencia_medica,n_primeros_auxilios,n_universidad,n_centro_investigacion,n_atractivo_turistico,n_hotel_motel,n_museo,n_monumento_historico,n_centro_cultural,n_centro_convenciones,n_lugar_esparcimiento,n_mirador,n_parque_diversiones,n_parque_animal,n_campo_golf,n_restaurante,n_balneario,n_ex_hacienda,n_presa_turistica,n_area_natural_protegida,n_zona_arqueologica,n_lago_laguna,n_cascada,n_pueblo_magico,n_cenote,n_gruta,n_ruinas,n_teleferico_funicular,n_museo_historia,n_museo_arte,n_museo_ciencia,n_museo_ninos,n_turismo_historico,n_turismo_natural,n_turismo_cultural,n_turismo_recreativo,n_turismo_total,has_aduana,has_puerto,has_puerto_fronterizo,has_aeropuerto,has_aeropuerto_internacional,has_estacion_ferrocarril,has_terminal_multimodal,has_zona_industrial,has_atractivo_turistico,has_hotel,has_tourism,dist_gasproc_cent,nearest_gasproc_cent,n_gasproc_25km_cent,n_gasproc_50km_cent,n_gasproc_100km_cent,dist_maritime_cent,nearest_maritime_cent,n_maritime_25km_cent,n_maritime_50km_cent,n_maritime_100km_cent,dist_petrochem_cent,nearest_petrochem_cent,n_petrochem_25km_cent,n_petrochem_50km_cent,n_petrochem_100km_cent,dist_refinery_cent,nearest_refinery_cent,n_refinery_25km_cent,n_refinery_50km_cent,n_refinery_100km_cent,dist_storage_cent,nearest_storage_cent,n_storage_25km_cent,n_storage_50km_cent,n_storage_100km_cent,dist_any_cent,n_any_25km_cent,n_any_50km_cent,n_any_100km_cent,dist_gasproc_edge,nearest_gasproc_edge,n_gasproc_25km_edge,n_gasproc_50km_edge,n_gasproc_100km_edge,dist_maritime_edge,nearest_maritime_edge,n_maritime_25km_edge,n_maritime_50km_edge,n_maritime_100km_edge,dist_petrochem_edge,nearest_petrochem_edge,n_petrochem_25km_edge,n_petrochem_50km_edge,n_petrochem_100km_edge,dist_refinery_edge,nearest_refinery_edge,n_refinery_25km_edge,n_refinery_50km_edge,n_refinery_100km_edge,dist_storage_edge,nearest_storage_edge,n_storage_25km_edge,n_storage_50km_edge,n_storage_100km_edge,dist_any_edge,n_any_25km_edge,n_any_50km_edge,n_any_100km_edge,n_hosted,hosts_any,km_ferrocarril_total,km_ferrocarril_operacion,km_ferrocarril_sin_uso,km_ferrocarril_carga,km_ferrocarril_pasajeros,km_ferrocarril_carga_pasajeros,km_ferrocarril_inactivo,km_ferromex,km_kcs_mexico,km_ferrosur,km_tren_maya,km_istmo_tehuantepec,km_coahuila_durango,km_ferrorvalle,km_tijuana_tecate,km_jalisco,km_mexico_toluca,km_ferrocarril_suburbano,km_puebla,km_sin_concesion,has_ferrocarril,has_ferrocarril_operacion,has_ferrocarril_carga,has_ferrocarril_pasajeros,has_ferrocarril_carga_pasajeros
26071,Benito Juárez,1.0,22.999999999999968,5937.885667,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,56.8547963520587,0,0.260620615846526,0,35,0,11.8267611036957,0,5849,0,21692,0,0.0323132159343478,0,1.00444520430843,0,1.00393229611899,0,0.999658061207044,0,0.0196614805949735,0,0.0902718413404001,0,3.0,0,0.0,0,0.0,0,0.333333333333333,0,1994.66666666667,0,0.0,85.6105316051319,0.0,338.68322701104,0.0,79.8717934304917,509.387363573336,29,0,1,0,0,0,1,0,1.0,0,100.0,0,2.0,0,5074,0,1.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147.57251599267,CPG Burgos,0,0,0,136.766171133046,TM Guaymas,0,0,0,1447.5592270229,CP Independencia,0,0,0,996.766594140672,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,40.8559614391364,TAR Navojoa,0,2,2,40.8559614391364,0,2,2,1135.44491448495,CPG Burgos,0,0,0,126.708336538168,TM Guaymas,0,0,0,1437.4302691562,CP Independencia,0,0,0,984.728933743367,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,28.7923756062893,TAR Navojoa,0,2,2,28.7923756062893,0,2,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
26071,Benito Juárez,1.0,22.999999999999968,5937.885667,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,56.8547963520587,0,0.260620615846526,0,35,0,11.8267611036957,0,5849,0,21692,0,0.0323132159343478,0,1.00444520430843,0,1.00393229611899,0,0.999658061207044,0,0.0196614805949735,0,0.0902718413404001,0,3.0,0,0.0,0,0.0,0,0.333333333333333,0,1994.66666666667,0,0.0,85.6105316051319,0.0,338.68322701104,0.0,79.8717934304917,509.387363573336,12,0,1,0,0,0,1,0,1.0,0,100.0,0,2.0,0,5074,0,1.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147.57251599267,CPG Burgos,0,0,0,136.766171133046,TM Guaymas,0,0,0,1447.5592270229,CP Independencia,0,0,0,996.766594140672,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,40.8559614391364,TAR Navojoa,0,2,2,40.8559614391364,0,2,2,1135.44491448495,CPG Burgos,0,0,0,126.708336538168,TM Guaymas,0,0,0,1437.4302691562,CP Independencia,0,0,0,984.728933743367,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,28.7923756062893,TAR Navojoa,0,2,2,28.7923756062893,0,2,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
26072,San Ignacio Río Muerto,0.0,1.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,55.3743606722922,0,0.180186371016022,0,38,0,11.366544704843,0,3875,0,14279,0,0.0392258064516129,0,0.974967741935484,0,0.949935483870968,0,0.94141935483871,0,0.0663225806451613,0,0.142451612903226,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,98.6142135253216,0.0,622.426700794136,0.0,63.3047848802995,787.351667564351,276,0,0,1,0,1,0,0,1.0,0,38.0,0,2.0,0,1665,0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197.63129620939,CPG Burgos,0,0,0,82.8509896440993,TM Guaymas,0,0,1,1503.02667107597,CP Independencia,0,0,0,1048.32157230566,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,41.8685920636959,TAR Ciudad Obregon,0,1,3,41.8685920636959,0,1,4,1176.69894764104,CPG Burgos,0,0,0,53.9550501779239,TM Guaymas,0,0,1,1476.53988830408,CP Independencia,0,0,0,1026.5715535127,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,23.5085501329614,TAR Ciudad Obregon,1,1,3,23.5085501329614,1,1,4,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27001,Balancán,2.0,2.0,23306.53131,2316.2,0,2.0,0,11.273333333333332,0,78.61,0,1.0233333333333332,0,5.716666666666667,0,1.28,0,1.3233333333333337,0,0.3933333333333333,0,0.25,0,0.13,0,89.88333333333334,0,1.0233333333333332,0,9.093333333333334,0,53.9658200652088,0,0.977932613444591,0,90,0,11.2602547449513,0,16997,0,58524,0,0.0584220744837324,0,0.974877919632876,0,0.925751603224098,0,0.9556980643643,0,0.044419603459434,0,0.178443254692004,0,4.33333333333333,0,0.0,0,0.0,0,0.533333333333333,0,1981.26666666667,0,0.0,242.973652923249,0.0,935.842668205577,13.577992808554,235.20570236909,1490.59348402745,60,0,0,1,0,1,0,0,1.0,0,57.0,0,2.0,0,10080,0,1.0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,7,1,1,11,0,0,0,0,0,1,0,0,1,0,1,122.694240063989,CPG Ciudad Pemex,0,0,0,210.452212270373,TM Dos Bocas,0,0,0,319.706036809351,CP Morelos,0,0,0,209.531718338751,Refineria Olmeca (Dos Bocas),0,0,0,172.589746209013,TAR Villahermosa,0,0,0,122.694240063989,0,0,0,80.6270825242226,CPG Ciudad Pemex,0,0,1,170.979794165416,TM Dos Bocas,0,0,0,277.818806094241,CP Morelos,0,0,0,170.13147576259,Refineria Olmeca (Dos Bocas),0,0,0,130.869564815429,TAR Villahermosa,0,0,0,80.6270825242226,0,0,1,0,False,102.653876,102.653876,0.0,51.37078,51.283096,0.0,0.0,0.0,0.0,0.0,51.283096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.37078,1,1,1,1,0
27002,Cárdenas,44.99999999999974,50.0,142573.8148,10107.239285714286,0,9.0,0,10.831071428571429,0,70.27035714285715,0,2.281428571428571,0,6.926785714285714,0,1.6017857142857144,0,4.643928571428571,0,1.2314285714285715,0,1.8839285714285712,0,0.3292857142857143,0,81.10142857142857,0,2.281428571428571,0,16.61714285714286,0,55.9741724391306,0,4.33811813195447,0,33,0,15.7850596546995,0,67221,0,243229,0,0.0415197631692477,0,0.992383332589518,0,0.945686615789709,0,0.953422293628479,0,0.0458041385876437,0,0.0988084080867586,0,7.33333333333333,0,0.2,0,0.0333333333333333,0,0.2,0,1976.1,0,96.1686360371821,423.881990533864,13.5156441286705,351.256869036257,3.51635840764605,548.598334706549,1742.02551215143,21,0,0,1,0,1,0,0,1.0,0,47.0,0,2.0,0,26583,0,1.0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,0,1,0,0,0,0,0,0,1,0,1,42.3339560452094,CPG La Venta,0,1,4,56.4289714429736,TM Dos Bocas,0,0,2,70.9294706329235,CP Morelos,0,0,3,56.4669326615398,Refineria Olmeca (Dos Bocas),0,0,2,78.3435643048464,TAR Villahermosa,0,0,2,42.3339560452094,0,1,13,3.33329925175673,CPG La Venta,2,4,5,28.0796882049299,TM Pajaritos,0,2,2,21.7470148696492,CP Morelos,2,3,4,34.4441849023349,Refineria Olmeca (Dos Bocas),0,2,2,37.1881026919207,TAR Villahermosa,0,1,2,3.33329925175673,4,12,15,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27002,Cárdenas,44.99999999999974,50.0,142573.8148,10107.239285714286,0,9.0,0,10.831071428571429,0,70.27035714285715,0,2.281428571428571,0,6.926785714285714,0,1.6017857142857144,0,4.643928571428571,0,1.2314285714285715,0,1.8839285714285712,0,0.3292857142857143,0,81.10142857142857,0,2.281428571428571,0,16.61714285714286,0,55.9741724391306,0,4.33811813195447,0,33,0,15.7850596546995,0,67221,0,243229,0,0.0415197631692477,0,0.992383332589518,0,0.945686615789709,0,0.953422293628479,0,0.0458041385876437,0,0.0988084080867586,0,7.33333333333333,0,0.2,0,0.0333333333333333,0,0.2,0,1976.1,0,96.1686360371821,423.881990533864,13.5156441286705,351.256869036257,3.51635840764605,548.598334706549,1742.02551215143,218,0,0,1,0,1,0,0,1.0,0,47.0,0,2.0,0,26583,0,1.0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,0,1,0,0,0,0,0,0,1,0,1,42.3339560452094,CPG La Venta,0,1,4,56.4289714429736,TM Dos Bocas,0,0,2,70.9294706329235,CP Morelos,0,0,3,56.4669326615398,Refineria Olmeca (Dos Bocas),0,0,2,78.3435643048464,TAR Villahermosa,0,0,2,42.3339560452094,0,1,13,3.33329925175673,CPG La Venta,2,4,5,28.0796882049299,TM Pajaritos,0,2,2,21.7470148696492,CP Morelos,2,3,4,34.4441849023349,Refineria Olmeca (Dos Bocas),0,2,2,37.1881026919207,TAR Villahermosa,0,1,2,3.33329925175673,4,12,15,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27003,Centla,13.999999999999982,10.999999999999975,52451.35876,6704.1796875,0,8.0,0,7.459375,0,73.55703125,0,3.1953125,0,5.975,0,1.3421875,0,4.9859375,0,1.075,0,1.93359375,0,0.4765625,0,81.01640625,0,3.1953125,0,15.78828125,0,54.0359867539869,0,1.35421886836749,0,50,0,12.2492048230061,0,28407,0,107731,0,0.0582602879571937,0,0.9888055760904,0,0.829901080719541,0,0.936036892315274,0,0.0647375646847608,0,0.179603618826346,0,4.0,0,0.0,0,0.0,0,0.25,0,1979.5,0,62.9921068159386,71.1752641362459,0.0,121.510955877265,0.0,269.84677037722,607.964462906238,76,0,0,1,0,1,0,0,1.0,0,36.36,0,2.0,0,7496,0,1.0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,5,12,0,1,0,0,0,0,0,0,1,0,1,54.4704974579259,CPG Ciudad Pemex,0,0,3,64.1288566370663,TM Dos Bocas,0,0,1,184.5946558703,CP Morelos,0,0,0,63.3844413574985,Refineria Olmeca (Dos Bocas),0,0,1,54.8299975952559,TAR Villahermosa,0,0,1,54.4704974579259,0,0,6,20.3268970616873,CPG Ciudad Pemex,1,3,3,9.85849423717366,TM Dos Bocas,1,1,1,133.699556397417,CP Morelos,0,0,0,9.37513002633132,Refineria Olmeca (Dos Bocas),1,1,1,30.9556599584765,TAR Villahermosa,0,1,1,9.37513002633132,3,6,6,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27004,Centro,209.99999999999977,294.9999999999997,442742.6077,14347.98322580645,0,21.0,0,4.6579354838709675,0,81.60296774193549,0,1.74,0,5.084,0,1.272258064516129,0,2.9841290322580645,0,1.0686451612903227,0,1.2184516129032257,0,0.3716129032258065,0,86.26090322580644,0,1.74,0,11.999096774193548,0,58.7305881928387,0,15.4031839210723,0,9,0,27.8046504456536,0,187213,0,683607,0,0.0152233018006228,0,1.05170046951868,0,1.04016815071603,0,1.03438329603179,0,0.0195606074364494,0,0.113175901246174,0,10.6666666666667,0,0.136507936507937,0,0.338095238095238,0,0.188888888888889,0,1971.47619047619,0,249.995406652194,347.401960102307,22.8940446135889,222.803827780382,4.03714067958032,797.345309593855,2000.57107933711,438,0,0,0,1,0,0,1,1.0,0,89.0,0,1.0,0,97887,0,1.0,0,280,0,0,0,0,0,2,5,0,1,1,0,2,0,0,0,0,91,0,11,2,1,0,14,0,0,7,1,12,9,5,11,4,1,11,2,1,2,1,2,2,0,0,0,0,10,0,0,0,0,0,0,3,1,0,1,0,10,20,19,59,0,0,0,1,1,0,0,1,1,1,1,16.4642728364288,CPG Nuevo Pemex,1,3,3,58.5192949934036,TM Dos Bocas,0,0,1,154.224691368678,CP Morelos,0,0,0,57.3433812936965,Refineria Olmeca (Dos Bocas),0,0,1,7.61655095211043,TAR Villahermosa,1,1,1,7.61655095211043,2,4,6,0.0,CPG Nuevo Pemex,3,3,4,34.1458978851673,TM Dos Bocas,0,1,1,113.703938310104,CP Morelos,0,0,0,33.2209698830579,Refineria Olmeca (Dos Bocas),0,1,1,0.0,TAR Villahermosa,1,1,1,0.0,4,6,7,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27005,Comalcalco,58.99999999999987,76.99999999999999,127920.0494,6946.123188405797,0,17.0,0,21.960507246376817,0,67.93478260869566,0,0.8329710144927537,0,5.3826086956521735,0,0.6460144927536232,0,1.8239130434782609,0,0.7192028985507246,0,0.3083333333333333,0,0.3916666666666666,0,89.89528985507246,0,0.8329710144927537,0,9.271739130434783,0,56.3285825680257,0,3.60525760791495,0,29,0,15.1764264866739,0,58188,0,214877,0,0.0431704131436035,0,0.996236337389152,0,0.972210765106208,0,0.964133498315804,0,0.0359524300543067,0,0.101567333470819,0,11.6666666666667,0,0.0,0,0.135449735449735,0,0.300529100529101,0,1980.42116402116,0,21.5413818061827,355.525745553,0.0,117.635247574487,0.0483820628274248,355.36552378579,1043.19809988834,172,0,0,1,0,1,0,0,1.0,0,43.59,0,2.0,0,14968,0,1.0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,1,3,1,2,7,0,0,0,0,0,0,0,0,1,0,1,41.6002808258904,CPG Cactus,0,1,3,22.5795280661747,TM Dos Bocas,1,1,1,105.071971703064,CP Morelos,0,0,0,22.3241384061214,Refineria Olmeca (Dos Bocas),1,1,1,54.1423263518891,TAR Villahermosa,0,0,1,22.3241384061214,2,3,6,24.0425399480045,CPG Cactus,1,2,5,12.0455282663299,TM Dos Bocas,1,1,2,86.9192310536877,CP Morelos,0,0,3,11.3276015809158,Refineria Olmeca (Dos Bocas),1,1,1,32.664812007546,TAR Villahermosa,0,1,1,11.3276015809158,3,5,12,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27006,Cunduacán,43.99999999999984,70.99999999999983,73253.25769,9914.763157894737,0,14.0,0,9.528289473684213,0,73.66578947368421,0,2.112171052631579,0,6.0200657894736835,0,1.3845394736842105,0,4.252631578947368,0,1.2009868421052632,0,1.4796052631578949,0,0.3559210526315789,0,83.19407894736842,0,2.112171052631579,0,14.69375,0,55.4709692051991,0,1.50599457633071,0,25,0,12.9603378962605,0,37482,0,137257,0,0.046555680059762,0,0.996478309588603,0,0.91945467157569,0,0.963289045408463,0,0.0385251587428632,0,0.107358198601996,0,13.3333333333333,0,0.111111111111111,0,0.112121212121212,0,0.321212121212121,0,1982.87272727273,0,47.2094599126758,354.795101583887,0.0,85.9815105388924,0.0,180.697070540981,806.87175125171,300,0,2,0,0,0,1,0,1.0,0,34.72,0,2.0,0,8163,0,1.0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0,0,1,0,0,2,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,1,15.6775411156736,CPG Cactus,1,2,4,39.7507281559508,TM Dos Bocas,0,1,1,115.746930225922,CP Morelos,0,0,0,38.8182973681569,Refineria Olmeca (Dos Bocas),0,1,1,32.2430908049415,TAR Villahermosa,0,1,1,15.6775411156736,1,5,7,2.83125352939792,CPG Cactus,2,2,4,27.6601682030161,TM Dos Bocas,0,1,1,95.9483583709609,CP Morelos,0,0,2,27.1978317045039,Refineria Olmeca (Dos Bocas),0,1,1,10.9768086849442,TAR Villahermosa,1,1,1,2.83125352939792,3,5,9,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27007,Emiliano Zapata,0.0,6.999999999999991,11005.0,6489.836734693878,0,22.0,0,4.241224489795918,0,73.96285714285715,0,2.897142857142857,0,5.988979591836735,0,2.1851020408163264,0,5.463061224489796,0,1.753673469387755,0,2.8230612244897957,0,0.6848979591836735,0,78.20408163265306,0,2.897142857142857,0,18.89877551020408,0,57.275449425551,0,1.13910577474519,0,59,0,12.5106492618115,0,9486,0,32181,0,0.0342610162344508,0,0.996099515074847,0,0.992304448661185,0,0.988403963736032,0,0.0134935694707991,0,0.138098250052709,0,1.0,0,0.5,0,0.0,0,0.5,0,1985.5,0,59.3064683088891,9.37631334424425,0.594461171740361,95.2134032137339,10.1471458712331,42.9125373864089,247.582286023616,9,0,0,1,0,1,0,0,1.0,0,75.72,0,2.0,0,8680,0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,86.1355967481698,CPG Ciudad Pemex,0,0,1,179.345005987018,TM Dos Bocas,0,0,0,283.072997657021,CP Morelos,0,0,0,178.336358133652,Refineria Olmeca (Dos Bocas),0,0,0,136.556573142807,TAR Villahermosa,0,0,0,86.1355967481698,0,0,1,69.1249828391259,CPG Ciudad Pemex,0,0,1,156.91991308047,TM Dos Bocas,0,0,0,265.612392778339,CP Morelos,0,0,0,155.963846464276,Refineria Olmeca (Dos Bocas),0,0,0,118.496159637007,TAR Villahermosa,0,0,0,69.1249828391259,0,0,1,0,False,15.976454,15.976454,0.0,8.008332,7.968122,0.0,0.0,0.0,0.0,0.0,7.968122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.008332,1,1,1,1,0
27007,Emiliano Zapata,0.0,6.999999999999991,11005.0,6489.836734693878,0,22.0,0,4.241224489795918,0,73.96285714285715,0,2.897142857142857,0,5.988979591836735,0,2.1851020408163264,0,5.463061224489796,0,1.753673469387755,0,2.8230612244897957,0,0.6848979591836735,0,78.20408163265306,0,2.897142857142857,0,18.89877551020408,0,57.275449425551,0,1.13910577474519,0,59,0,12.5106492618115,0,9486,0,32181,0,0.0342610162344508,0,0.996099515074847,0,0.992304448661185,0,0.988403963736032,0,0.0134935694707991,0,0.138098250052709,0,1.0,0,0.5,0,0.0,0,0.5,0,1985.5,0,59.3064683088891,9.37631334424425,0.594461171740361,95.2134032137339,10.1471458712331,42.9125373864089,247.582286023616,25,0,0,1,0,1,0,0,1.0,0,75.72,0,2.0,0,8680,0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,86.1355967481698,CPG Ciudad Pemex,0,0,1,179.345005987018,TM Dos Bocas,0,0,0,283.072997657021,CP Morelos,0,0,0,178.336358133652,Refineria Olmeca (Dos Bocas),0,0,0,136.556573142807,TAR Villahermosa,0,0,0,86.1355967481698,0,0,1,69.1249828391259,CPG Ciudad Pemex,0,0,1,156.91991308047,TM Dos Bocas,0,0,0,265.612392778339,CP Morelos,0,0,0,155.963846464276,Refineria Olmeca (Dos Bocas),0,0,0,118.496159637007,TAR Villahermosa,0,0,0,69.1249828391259,0,0,1,0,False,15.976454,15.976454,0.0,8.008332,7.968122,0.0,0.0,0.0,0.0,0.0,7.968122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.008332,1,1,1,1,0
